SESSIONID,REQUESTEDURL,rating,REQUESTMONTH,day,hour,eps10,eps300,eps001
1013373,h:2297,1,12,d:26,d:0,d:210,d:2,d:391
1013373,h:2964,1,12,d:26,d:3,d:210,d:2,d:391
1312682,h:31710,1,12,d:23,d:20,d:82,d:2,d:116
1312682,h:16642,1,12,d:23,d:22,d:82,d:2,d:116
1312682,h:11138,1,12,d:24,d:3,d:82,d:2,d:116
1223692,h:7543,1,12,d:24,d:5,d:17,d:2,d:19
1013373,h:2964,1,12,d:24,d:13,d:210,d:2,d:391
1013373,h:2297,1,12,d:24,d:20,d:210,d:2,d:391
1312682,h:46717,1,12,d:25,d:0,d:82,d:2,d:116
1297040,h:1099475,1,3,d:18,d:17,d:18,d:1,d:20
1223692,h:90747,1,12,d:26,d:21,d:17,d:2,d:19
1233323,h:16436,1,3,d:18,d:19,d:17,d:2,d:19
1251462,h:4432,1,1,d:23,d:20,d:18,d:1,d:20
1297040,h:229634,1,3,d:18,d:18,d:18,d:1,d:20
1312682,h:46717,1,1,d:25,d:18,d:82,d:2,d:116
1312682,h:13909,1,1,d:26,d:18,d:82,d:2,d:116
1064284,h:9310,1,1,d:26,d:19,d:226,d:2,d:328
1312682,h:2297,1,1,d:26,d:21,d:82,d:2,d:116
1233323,h:16436,1,1,d:26,d:20,d:17,d:2,d:19
1064284,h:16091,1,1,d:27,d:0,d:226,d:2,d:328
1126775,h:200671,1,1,d:27,d:5,d:138,d:1,d:267
1253802,h:60,1,1,d:27,d:16,d:240,d:1,d:351
1253802,h:4700,1,1,d:27,d:17,d:240,d:1,d:351
1312682,h:23558,1,3,d:19,d:11,d:82,d:2,d:116
1253802,h:10935,1,1,d:27,d:19,d:240,d:1,d:351
1251462,h:4432,1,3,d:19,d:14,d:18,d:1,d:20
1312682,h:2297,1,1,d:29,d:13,d:82,d:2,d:116
1312682,h:13909,1,1,d:29,d:17,d:82,d:2,d:116
1253802,h:10935,1,1,d:29,d:22,d:240,d:1,d:351
1251462,h:112006,1,3,d:19,d:17,d:18,d:1,d:20
1233323,h:7284,1,1,d:30,d:18,d:17,d:2,d:19
1253802,h:10935,1,1,d:30,d:18,d:240,d:1,d:351
1312682,h:68691,1,3,d:5,d:19,d:82,d:2,d:116
1312682,h:29488,1,3,d:5,d:23,d:82,d:2,d:116
1223692,h:2964,1,3,d:17,d:0,d:17,d:2,d:19
1312682,h:68691,1,3,d:20,d:13,d:82,d:2,d:116
1297040,h:1099475,1,3,d:17,d:23,d:18,d:1,d:20
1064284,h:389,1,3,d:23,d:19,d:226,d:2,d:328
1312682,h:32679,1,3,d:31,d:16,d:82,d:2,d:116
1297040,h:1099475,1,3,d:31,d:17,d:18,d:1,d:20
1251462,h:176389,1,4,d:1,d:6,d:18,d:1,d:20
1312682,h:38424,1,4,d:1,d:15,d:82,d:2,d:116
1312682,h:31710,1,4,d:2,d:13,d:82,d:2,d:116
1312682,h:29488,1,4,d:3,d:12,d:82,d:2,d:116
1312682,h:46717,1,4,d:3,d:16,d:82,d:2,d:116
1251462,h:4432,1,4,d:9,d:15,d:18,d:1,d:20
1253802,h:10935,1,4,d:11,d:4,d:240,d:1,d:351
1253802,h:67574,1,4,d:11,d:17,d:240,d:1,d:351
1253802,h:10935,1,4,d:12,d:18,d:240,d:1,d:351
1089307,h:13382,1,12,d:10,d:7,d:48,d:1,d:63
1065815,h:73923,1,12,d:10,d:17,d:32,d:2,d:38
1086494,h:282318,1,12,d:12,d:2,d:11,d:1,d:34
1204811,h:1032,1,12,d:11,d:4,d:17,d:2,d:44
1266554,h:16436,1,12,d:12,d:20,d:187,d:2,d:272
1266554,h:13790,1,12,d:13,d:20,d:187,d:2,d:272
1111860,h:7284,1,12,d:23,d:2,d:17,d:2,d:66
1089307,h:13382,1,12,d:23,d:6,d:48,d:1,d:63
1089307,h:13382,1,12,d:24,d:7,d:48,d:1,d:63
1111860,h:34538,1,12,d:24,d:15,d:17,d:2,d:66
1266554,h:4432,1,12,d:26,d:16,d:187,d:2,d:272
1111860,h:47021,1,12,d:26,d:22,d:17,d:2,d:66
1086494,h:390,1,3,d:18,d:22,d:11,d:1,d:34
1266554,h:7491,1,1,d:26,d:0,d:187,d:2,d:272
1833660,h:60,1,1,d:26,d:20,d:98,d:2,d:137
1186440,h:207186,1,1,d:26,d:23,d:2,d:1,d:15
1199653,h:2964,1,1,d:27,d:4,d:72,d:2,d:101
1089307,h:13382,1,1,d:27,d:8,d:48,d:1,d:63
1065815,h:7489,1,1,d:28,d:1,d:32,d:2,d:38
1833660,h:19844,1,1,d:28,d:4,d:98,d:2,d:137
1111860,h:663522,1,1,d:28,d:20,d:17,d:2,d:66
1186440,h:103165,1,1,d:29,d:0,d:2,d:1,d:15
1266554,h:11138,1,3,d:19,d:19,d:187,d:2,d:272
1065815,h:64,1,1,d:29,d:22,d:32,d:2,d:38
1054130,h:5222,1,1,d:30,d:16,d:11,d:1,d:54
1833660,h:161042,1,1,d:30,d:20,d:98,d:2,d:137
1833660,h:694649,1,3,d:5,d:19,d:98,d:2,d:137
1086494,h:3570,1,3,d:18,d:1,d:11,d:1,d:34
1086494,h:84329,1,3,d:31,d:22,d:11,d:1,d:34
1204811,h:893113,1,4,d:1,d:23,d:17,d:2,d:44
1186440,h:243311,1,4,d:2,d:0,d:2,d:1,d:15
1010864,h:12964,1,12,d:10,d:1,d:162,d:2,d:235
1010864,h:7284,1,12,d:9,d:4,d:162,d:2,d:235
1010864,h:110163,1,12,d:10,d:14,d:162,d:2,d:235
1010864,h:78593,1,12,d:10,d:23,d:162,d:2,d:235
1010864,h:194935,1,12,d:11,d:0,d:162,d:2,d:235
1083959,h:15889,1,12,d:11,d:1,d:11,d:1,d:54
1010864,h:86572,1,12,d:12,d:16,d:162,d:2,d:235
1019381,h:3104,1,12,d:12,d:22,d:84,d:2,d:118
1019381,h:60,1,12,d:13,d:3,d:84,d:2,d:118
1264374,h:649380,1,12,d:25,d:23,d:281,d:7,d:411
1010864,h:28304,1,12,d:13,d:21,d:162,d:2,d:235
1013407,h:138863,1,12,d:13,d:22,d:36,d:2,d:45
1013407,h:15889,1,12,d:14,d:0,d:36,d:2,d:45
1010864,h:29488,1,12,d:14,d:2,d:162,d:2,d:235
1264374,h:60,1,12,d:23,d:20,d:281,d:7,d:411
1083959,h:39814,1,12,d:24,d:3,d:11,d:1,d:54
1083959,h:4700,1,12,d:24,d:6,d:11,d:1,d:54
1264374,h:27519,1,12,d:25,d:2,d:281,d:7,d:411
1013407,h:15889,1,12,d:27,d:13,d:36,d:2,d:45
1019381,h:32163,1,1,d:27,d:14,d:84,d:2,d:118
1264374,h:11138,1,1,d:27,d:22,d:281,d:7,d:411
1030422,h:4432,1,1,d:27,d:22,d:56,d:8,d:78
1264374,h:7489,1,1,d:28,d:2,d:281,d:7,d:411
1083959,h:7405,1,1,d:29,d:3,d:11,d:1,d:54
1019381,h:197158,1,1,d:29,d:17,d:84,d:2,d:118
1221847,h:4432,1,1,d:30,d:0,d:246,d:1,d:359
1030422,h:4432,1,1,d:30,d:16,d:56,d:8,d:78
1013407,h:138863,1,1,d:30,d:18,d:36,d:2,d:45
1013407,h:15889,1,3,d:5,d:18,d:36,d:2,d:45
1019381,h:28304,1,3,d:5,d:20,d:84,d:2,d:118
1221847,h:61002,1,3,d:30,d:17,d:246,d:1,d:359
1221847,h:7620,1,4,d:1,d:18,d:246,d:1,d:359
1013407,h:15889,1,4,d:2,d:11,d:36,d:2,d:45
1013407,h:11138,1,4,d:2,d:14,d:36,d:2,d:45
1284001,h:3104,1,12,d:9,d:1,d:244,d:28,d:356
1284001,h:422197,1,12,d:10,d:16,d:244,d:28,d:356
1228848,h:782,1,12,d:14,d:0,d:154,d:2,d:223
1644253,h:11195,1,12,d:23,d:14,d:35,d:2,d:42
1147845,h:77134,1,12,d:25,d:8,d:6,d:1,d:6
1116963,h:410624,1,12,d:24,d:18,d:18,d:1,d:20
1644253,h:11195,1,1,d:25,d:22,d:35,d:2,d:42
1644253,h:2297,1,1,d:26,d:1,d:35,d:2,d:42
1242577,h:1255,1,3,d:19,d:1,d:24,d:5,d:28
1228848,h:9822,1,3,d:19,d:10,d:154,d:2,d:223
1228848,h:3104,1,3,d:19,d:13,d:154,d:2,d:223
1147845,h:5222,1,1,d:28,d:4,d:6,d:1,d:6
1228848,h:23558,1,1,d:29,d:11,d:154,d:2,d:223
1644253,h:11195,1,1,d:30,d:2,d:35,d:2,d:42
1147845,h:12004,1,1,d:30,d:2,d:6,d:1,d:6
1284001,h:62528,1,1,d:30,d:10,d:244,d:28,d:356
1284001,h:62528,1,3,d:16,d:22,d:244,d:28,d:356
1116963,h:413386,1,3,d:17,d:3,d:18,d:1,d:20
1087548,h:7620,1,3,d:23,d:20,d:260,d:2,d:378
1242577,h:10284,1,3,d:31,d:22,d:24,d:5,d:28
1242577,h:390,1,4,d:1,d:6,d:24,d:5,d:28
1242577,h:60,1,4,d:2,d:2,d:24,d:5,d:28
1147845,h:12004,1,4,d:12,d:22,d:6,d:1,d:6
1287405,h:103165,1,4,d:14,d:5,d:2,d:1,d:69
1348262,h:47021,1,12,d:9,d:12,d:17,d:2,d:44
1286922,h:61002,1,12,d:9,d:13,d:264,d:2,d:383
1086383,h:34538,1,12,d:10,d:2,d:32,d:2,d:176
1063466,h:50722,1,12,d:9,d:0,d:214,d:24,d:311
1348262,h:50652,1,12,d:10,d:4,d:17,d:2,d:44
1244972,h:23558,1,12,d:8,d:22,d:35,d:2,d:42
1063466,h:48997,1,12,d:9,d:2,d:214,d:24,d:311
1086383,h:47021,1,12,d:9,d:12,d:32,d:2,d:176
1046787,h:16436,1,12,d:11,d:21,d:13,d:2,d:13
1067138,h:5222,1,12,d:10,d:14,d:227,d:2,d:330
1041101,h:6383,1,12,d:10,d:17,d:17,d:2,d:19
1067138,h:4084,1,12,d:10,d:21,d:227,d:2,d:330
1046787,h:16436,1,12,d:10,d:21,d:13,d:2,d:13
1346119,h:121979,1,12,d:10,d:21,d:17,d:2,d:19
1046787,h:161295,1,12,d:11,d:5,d:13,d:2,d:13
1041101,h:2084,1,12,d:11,d:16,d:17,d:2,d:19
1067741,h:4432,1,12,d:12,d:7,d:18,d:1,d:20
1244972,h:11195,1,12,d:12,d:11,d:35,d:2,d:42
1244972,h:23558,1,12,d:12,d:14,d:35,d:2,d:42
1067138,h:4084,1,12,d:12,d:15,d:227,d:2,d:330
1067138,h:11195,1,12,d:12,d:18,d:227,d:2,d:330
1348262,h:47021,1,12,d:12,d:19,d:17,d:2,d:44
1085108,h:18277,1,12,d:12,d:18,d:220,d:1,d:320
1191488,h:4700,1,12,d:14,d:14,d:196,d:2,d:283
1046787,h:16436,1,12,d:23,d:1,d:13,d:2,d:13
1086383,h:19837,1,12,d:23,d:3,d:32,d:2,d:176
1287405,h:10936,1,12,d:23,d:3,d:2,d:1,d:69
1286922,h:11138,1,12,d:23,d:17,d:264,d:2,d:383
1234204,h:5222,1,12,d:23,d:22,d:16,d:1,d:346
1323482,h:137140,1,12,d:24,d:3,d:10,d:1,d:10
1086383,h:117448,1,12,d:24,d:5,d:32,d:2,d:176
1067741,h:9310,1,12,d:26,d:19,d:18,d:1,d:20
1234204,h:982246,1,12,d:26,d:20,d:16,d:1,d:346
1234204,h:342512,1,12,d:26,d:21,d:16,d:1,d:346
1323482,h:28825,1,12,d:26,d:20,d:10,d:1,d:10
1067741,h:383061,1,12,d:26,d:22,d:18,d:1,d:20
1348262,h:2964,1,12,d:27,d:0,d:17,d:2,d:44
1287405,h:4432,1,12,d:27,d:4,d:2,d:1,d:69
1041101,h:480578,1,12,d:27,d:4,d:17,d:2,d:19
1244972,h:23558,1,1,d:23,d:15,d:35,d:2,d:42
1301284,h:103165,1,3,d:18,d:20,d:18,d:1,d:20
1063466,h:11492,1,1,d:24,d:0,d:214,d:24,d:311
1046787,h:16436,1,3,d:18,d:21,d:13,d:2,d:13
1046787,h:16436,1,1,d:25,d:20,d:13,d:2,d:13
1191488,h:15888,1,1,d:26,d:3,d:196,d:2,d:283
1067138,h:11195,1,1,d:26,d:20,d:227,d:2,d:330
1191488,h:9310,1,1,d:26,d:20,d:196,d:2,d:283
1046787,h:16436,1,1,d:26,d:21,d:13,d:2,d:13
1244972,h:23558,1,1,d:26,d:22,d:35,d:2,d:42
1244972,h:11195,1,1,d:27,d:3,d:35,d:2,d:42
1346119,h:17202,1,1,d:27,d:20,d:17,d:2,d:19
1046787,h:16436,1,1,d:27,d:20,d:13,d:2,d:13
1287405,h:4432,1,3,d:19,d:13,d:2,d:1,d:69
1041101,h:62399,1,1,d:28,d:1,d:17,d:2,d:19
1244972,h:23558,1,3,d:19,d:13,d:35,d:2,d:42
1046787,h:442745,1,1,d:28,d:7,d:13,d:2,d:13
1086383,h:52634,1,1,d:28,d:7,d:32,d:2,d:176
1348262,h:47021,1,1,d:28,d:23,d:17,d:2,d:44
1287405,h:4084,1,3,d:19,d:19,d:2,d:1,d:69
1244972,h:11195,1,1,d:30,d:11,d:35,d:2,d:42
1086383,h:13909,1,1,d:30,d:14,d:32,d:2,d:176
1234204,h:5222,1,1,d:30,d:15,d:16,d:1,d:346
1323482,h:38137,1,1,d:30,d:17,d:10,d:1,d:10
1041101,h:28193,1,1,d:30,d:23,d:17,d:2,d:19
1063466,h:11492,1,1,d:31,d:11,d:214,d:24,d:311
1286922,h:11138,1,1,d:31,d:13,d:264,d:2,d:383
1286922,h:11138,1,3,d:5,d:20,d:264,d:2,d:383
1301284,h:23558,1,3,d:5,d:21,d:18,d:1,d:20
1067741,h:154703,1,3,d:16,d:15,d:18,d:1,d:20
1067741,h:60,1,3,d:17,d:15,d:18,d:1,d:20
1301284,h:387987,1,3,d:17,d:18,d:18,d:1,d:20
1067741,h:4432,1,3,d:17,d:18,d:18,d:1,d:20
1323482,h:38137,1,3,d:17,d:18,d:10,d:1,d:10
1287405,h:119503,1,3,d:18,d:6,d:2,d:1,d:69
1286922,h:11138,1,3,d:24,d:14,d:264,d:2,d:383
1287405,h:513409,1,3,d:24,d:16,d:2,d:1,d:69
1287405,h:4432,1,3,d:24,d:16,d:2,d:1,d:69
1191488,h:804431,1,3,d:24,d:16,d:196,d:2,d:283
1348262,h:46717,1,3,d:31,d:15,d:17,d:2,d:44
1286922,h:61002,1,4,d:1,d:0,d:264,d:2,d:383
1323482,h:19702,1,4,d:1,d:18,d:10,d:1,d:10
1046787,h:16436,1,4,d:1,d:22,d:13,d:2,d:13
1085108,h:16642,1,4,d:1,d:23,d:220,d:1,d:320
1085108,h:5222,1,4,d:2,d:5,d:220,d:1,d:320
1046787,h:16436,1,4,d:3,d:13,d:13,d:2,d:13
1234204,h:39814,1,4,d:4,d:18,d:16,d:1,d:346
1287405,h:146036,1,4,d:8,d:8,d:2,d:1,d:69
1244972,h:11195,1,4,d:13,d:3,d:35,d:2,d:42
1133945,h:162875,1,12,d:10,d:3,d:263,d:1,d:381
1063490,h:1023,1,12,d:10,d:15,d:17,d:2,d:142
1063490,h:782,1,12,d:10,d:18,d:17,d:2,d:142
1063490,h:782,1,12,d:10,d:19,d:17,d:2,d:142
1241660,h:51712,1,12,d:12,d:16,d:184,d:2,d:269
1241660,h:789646,1,12,d:14,d:10,d:184,d:2,d:269
1133945,h:14094,1,12,d:26,d:0,d:263,d:1,d:381
1063490,h:34538,1,12,d:23,d:0,d:17,d:2,d:142
1063490,h:11492,1,12,d:23,d:22,d:17,d:2,d:142
1120912,h:884,1,12,d:24,d:3,d:239,d:2,d:350
1063490,h:1238,1,1,d:23,d:23,d:17,d:2,d:142
1023782,h:16642,1,3,d:18,d:22,d:17,d:2,d:19
1023782,h:32163,1,3,d:19,d:1,d:17,d:2,d:19
1063490,h:10936,1,1,d:26,d:18,d:17,d:2,d:142
1120912,h:28304,1,1,d:26,d:19,d:239,d:2,d:350
1120912,h:2297,1,1,d:26,d:21,d:239,d:2,d:350
1218030,h:5222,1,3,d:19,d:6,d:11,d:1,d:34
1241660,h:46717,1,1,d:27,d:20,d:184,d:2,d:269
1023782,h:782,1,3,d:6,d:0,d:17,d:2,d:19
1218030,h:9310,1,3,d:17,d:14,d:11,d:1,d:34
1218030,h:5222,1,3,d:31,d:16,d:11,d:1,d:34
1023782,h:32679,1,3,d:31,d:16,d:17,d:2,d:19
1133945,h:39814,1,3,d:31,d:19,d:263,d:1,d:381
1204652,h:138178,1,3,d:31,d:19,d:18,d:1,d:20
1204652,h:138178,1,3,d:31,d:22,d:18,d:1,d:20
1204652,h:334258,1,4,d:1,d:17,d:18,d:1,d:20
1023782,h:92049,1,4,d:1,d:21,d:17,d:2,d:19
1204652,h:103165,1,4,d:12,d:20,d:18,d:1,d:20
1204652,h:65037,1,4,d:13,d:1,d:18,d:1,d:20
1241660,h:2297,1,4,d:13,d:16,d:184,d:2,d:269
1219714,h:64,1,12,d:10,d:0,d:35,d:2,d:42
1125077,h:5222,1,12,d:11,d:20,d:188,d:2,d:274
1219714,h:5867,1,12,d:9,d:15,d:35,d:2,d:42
1219714,h:779105,1,12,d:10,d:17,d:35,d:2,d:42
1312534,h:10756,1,12,d:12,d:4,d:228,d:2,d:333
1125077,h:9822,1,12,d:12,d:5,d:188,d:2,d:274
1125077,h:9822,1,12,d:12,d:22,d:188,d:2,d:274
1312534,h:10756,1,12,d:27,d:6,d:228,d:2,d:333
1219714,h:5867,1,1,d:26,d:21,d:35,d:2,d:42
1312534,h:10754,1,1,d:27,d:8,d:228,d:2,d:333
1297036,h:119444,1,1,d:27,d:8,d:2,d:1,d:69
1125077,h:6669,1,1,d:28,d:5,d:188,d:2,d:274
1312534,h:10754,1,1,d:29,d:10,d:228,d:2,d:333
1297036,h:445318,1,3,d:31,d:21,d:2,d:1,d:69
1136237,h:11492,1,12,d:12,d:12,d:163,d:2,d:236
1226379,h:119469,1,12,d:24,d:21,d:2,d:1,d:2
1226379,h:15682,1,1,d:25,d:17,d:2,d:1,d:2
1136237,h:11492,1,1,d:26,d:13,d:163,d:2,d:236
1136237,h:11492,1,1,d:26,d:13,d:163,d:2,d:236
1226379,h:103165,1,1,d:31,d:4,d:2,d:1,d:2
1136237,h:11492,1,1,d:31,d:13,d:163,d:2,d:236
1226379,h:128032,1,3,d:20,d:4,d:2,d:1,d:2
1226379,h:15682,1,4,d:2,d:17,d:2,d:1,d:2
1226379,h:15682,1,4,d:4,d:17,d:2,d:1,d:2
1226379,h:207184,1,4,d:4,d:18,d:2,d:1,d:2
1226379,h:228595,1,4,d:11,d:4,d:2,d:1,d:2
1346661,h:7620,1,12,d:10,d:12,d:48,d:1,d:63
1249596,h:36418,1,12,d:10,d:4,d:44,d:1,d:139
1084158,h:219953,1,12,d:10,d:6,d:138,d:1,d:365
1346661,h:783,1,12,d:9,d:4,d:48,d:1,d:63
1350825,h:7489,1,12,d:9,d:15,d:282,d:2,d:412
1024622,h:49855,1,12,d:10,d:17,d:238,d:2,d:349
1350825,h:77037,1,12,d:10,d:19,d:282,d:2,d:412
1350825,h:20719,1,12,d:10,d:20,d:282,d:2,d:412
1024622,h:34748,1,12,d:10,d:18,d:238,d:2,d:349
1346661,h:7489,1,12,d:10,d:20,d:48,d:1,d:63
1032092,h:146036,1,12,d:11,d:2,d:136,d:1,d:197
1084158,h:117551,1,12,d:11,d:8,d:138,d:1,d:365
1272620,h:13909,1,3,d:18,d:9,d:32,d:2,d:215
1024622,h:33150,1,12,d:12,d:17,d:238,d:2,d:349
1272620,h:32163,1,3,d:18,d:13,d:32,d:2,d:215
1298762,h:794,1,12,d:26,d:4,d:123,d:2,d:230
1346661,h:27007,1,12,d:24,d:9,d:48,d:1,d:63
1272620,h:47021,1,12,d:24,d:13,d:32,d:2,d:215
1272620,h:46717,1,12,d:24,d:14,d:32,d:2,d:215
1048619,h:151133,1,3,d:18,d:18,d:18,d:1,d:20
1298762,h:7620,1,12,d:26,d:15,d:123,d:2,d:230
1298762,h:2297,1,12,d:24,d:20,d:123,d:2,d:230
1298762,h:7620,1,12,d:25,d:2,d:123,d:2,d:230
1024622,h:12971,1,12,d:26,d:17,d:238,d:2,d:349
1298762,h:260003,1,12,d:26,d:20,d:123,d:2,d:230
1024622,h:20931,1,1,d:23,d:18,d:238,d:2,d:349
1350825,h:223045,1,12,d:27,d:0,d:282,d:2,d:412
1048619,h:466652,1,3,d:18,d:19,d:18,d:1,d:20
1108436,h:7491,1,1,d:24,d:0,d:24,d:5,d:28
1108436,h:5222,1,1,d:24,d:4,d:24,d:5,d:28
1048619,h:466665,1,3,d:18,d:23,d:18,d:1,d:20
1108436,h:7491,1,1,d:27,d:7,d:24,d:5,d:28
1860976,h:32679,1,1,d:27,d:15,d:103,d:2,d:145
1024622,h:5833,1,1,d:27,d:17,d:238,d:2,d:349
1860976,h:31710,1,3,d:19,d:10,d:103,d:2,d:145
1350825,h:50547,1,1,d:27,d:18,d:282,d:2,d:412
1272620,h:47021,1,1,d:27,d:23,d:32,d:2,d:215
1272620,h:31710,1,1,d:28,d:4,d:32,d:2,d:215
1024622,h:62792,1,1,d:28,d:19,d:238,d:2,d:349
1108436,h:7491,1,3,d:19,d:17,d:24,d:5,d:28
1032092,h:147639,1,3,d:19,d:18,d:136,d:1,d:197
1350825,h:29487,1,1,d:29,d:13,d:282,d:2,d:412
1860976,h:3104,1,3,d:19,d:15,d:103,d:2,d:145
1108436,h:11195,1,3,d:19,d:23,d:24,d:5,d:28
1048619,h:151133,1,3,d:17,d:0,d:18,d:1,d:20
1032092,h:775910,1,3,d:17,d:6,d:136,d:1,d:197
1346661,h:783,1,3,d:17,d:19,d:48,d:1,d:63
1032092,h:182687,1,3,d:17,d:21,d:136,d:1,d:197
1084158,h:21995,1,3,d:18,d:0,d:138,d:1,d:365
1860976,h:3104,1,3,d:23,d:17,d:103,d:2,d:145
1108436,h:7489,1,3,d:23,d:22,d:24,d:5,d:28
1249596,h:8449,1,3,d:24,d:23,d:44,d:1,d:139
1860976,h:3104,1,3,d:30,d:17,d:103,d:2,d:145
1860976,h:31710,1,3,d:30,d:20,d:103,d:2,d:145
1048619,h:141117,1,4,d:1,d:0,d:18,d:1,d:20
1084158,h:562,1,4,d:1,d:19,d:138,d:1,d:365
1084158,h:27519,1,4,d:2,d:4,d:138,d:1,d:365
1860976,h:31710,1,4,d:9,d:8,d:103,d:2,d:145
1272620,h:12004,1,4,d:12,d:4,d:32,d:2,d:215
1032092,h:775910,1,4,d:12,d:7,d:136,d:1,d:197
1272620,h:280373,1,4,d:12,d:10,d:32,d:2,d:215
1121180,h:20717,1,12,d:10,d:17,d:17,d:2,d:19
1064150,h:390,1,12,d:25,d:21,d:7,d:2,d:285
1085039,h:5222,1,12,d:12,d:18,d:17,d:2,d:413
1731401,h:9310,1,12,d:26,d:14,d:77,d:2,d:109
1064150,h:11195,1,12,d:24,d:16,d:7,d:2,d:285
1121180,h:788,1,12,d:24,d:19,d:17,d:2,d:19
1064150,h:60,1,12,d:24,d:22,d:7,d:2,d:285
1731401,h:7491,1,12,d:25,d:6,d:77,d:2,d:109
1311483,h:4432,1,12,d:26,d:22,d:18,d:1,d:20
1064150,h:3570,1,12,d:26,d:22,d:7,d:2,d:285
1064150,h:22760,1,12,d:27,d:1,d:7,d:2,d:285
1121180,h:106258,1,12,d:27,d:1,d:17,d:2,d:19
1731401,h:9310,1,12,d:27,d:5,d:77,d:2,d:109
1085039,h:2964,1,1,d:23,d:21,d:17,d:2,d:413
1151627,h:11195,1,1,d:23,d:23,d:35,d:2,d:42
1151627,h:4084,1,1,d:26,d:11,d:35,d:2,d:42
1085039,h:16093,1,1,d:27,d:19,d:17,d:2,d:413
1731401,h:11138,1,1,d:28,d:4,d:77,d:2,d:109
1121756,h:41665,1,3,d:19,d:16,d:186,d:2,d:319
1121756,h:427482,1,1,d:29,d:3,d:186,d:2,d:319
1121756,h:633850,1,3,d:19,d:20,d:186,d:2,d:319
1121180,h:2297,1,1,d:30,d:23,d:17,d:2,d:19
1311483,h:116237,1,3,d:19,d:21,d:18,d:1,d:20
1311483,h:4432,1,3,d:5,d:19,d:18,d:1,d:20
1121756,h:54522,1,3,d:20,d:0,d:186,d:2,d:319
1311483,h:496721,1,3,d:20,d:2,d:18,d:1,d:20
1121756,h:583927,1,3,d:17,d:4,d:186,d:2,d:319
1085039,h:36280,1,3,d:17,d:21,d:17,d:2,d:413
1311483,h:832604,1,3,d:17,d:21,d:18,d:1,d:20
1311483,h:138178,1,3,d:17,d:23,d:18,d:1,d:20
1882988,h:137400,1,3,d:18,d:0,d:18,d:1,d:20
1882988,h:802636,1,3,d:24,d:19,d:18,d:1,d:20
1121756,h:58695,1,3,d:30,d:22,d:186,d:2,d:319
1882988,h:364569,1,3,d:31,d:16,d:18,d:1,d:20
1882988,h:114929,1,4,d:1,d:1,d:18,d:1,d:20
1121180,h:97403,1,4,d:1,d:23,d:17,d:2,d:19
1311483,h:496721,1,4,d:3,d:0,d:18,d:1,d:20
1085039,h:21948,1,4,d:3,d:15,d:17,d:2,d:413
1311483,h:138178,1,4,d:8,d:1,d:18,d:1,d:20
1028318,h:138863,1,12,d:25,d:12,d:36,d:2,d:45
1192535,h:314158,1,3,d:18,d:9,d:135,d:1,d:196
1031524,h:9751,1,12,d:11,d:21,d:17,d:2,d:66
1031524,h:46717,1,12,d:10,d:13,d:17,d:2,d:66
1300076,h:12408,1,12,d:10,d:14,d:216,d:2,d:314
1300076,h:11138,1,12,d:10,d:16,d:216,d:2,d:314
1016678,h:234867,1,12,d:10,d:21,d:17,d:2,d:66
1031524,h:29488,1,12,d:11,d:14,d:17,d:2,d:66
1245174,h:7620,1,12,d:25,d:19,d:8,d:2,d:8
1299242,h:383466,1,12,d:12,d:10,d:283,d:31,d:414
1245174,h:12004,1,12,d:25,d:22,d:8,d:2,d:8
1000614,h:17720,1,12,d:13,d:22,d:17,d:2,d:382
1045890,h:2924,1,12,d:14,d:0,d:32,d:2,d:215
1300076,h:64,1,12,d:14,d:2,d:216,d:2,d:314
1031524,h:9751,1,12,d:14,d:13,d:17,d:2,d:66
1299242,h:16325,1,12,d:23,d:5,d:283,d:31,d:414
1031524,h:16642,1,12,d:23,d:13,d:17,d:2,d:66
1590697,h:7489,1,12,d:24,d:2,d:17,d:2,d:24
1299242,h:2297,1,12,d:24,d:3,d:283,d:31,d:414
1299242,h:2297,1,12,d:24,d:3,d:283,d:31,d:414
1016678,h:366201,1,12,d:26,d:16,d:17,d:2,d:66
1016678,h:6732,1,12,d:24,d:2,d:17,d:2,d:66
1299242,h:137190,1,12,d:24,d:9,d:283,d:31,d:414
1136969,h:60,1,12,d:24,d:13,d:206,d:2,d:301
1245174,h:20073,1,12,d:25,d:6,d:8,d:2,d:8
1590697,h:7489,1,12,d:26,d:19,d:17,d:2,d:24
1028318,h:138863,1,12,d:26,d:21,d:36,d:2,d:45
1590697,h:9822,1,1,d:25,d:20,d:17,d:2,d:24
1031524,h:9751,1,1,d:25,d:20,d:17,d:2,d:66
1590697,h:7620,1,1,d:26,d:3,d:17,d:2,d:24
1031524,h:68691,1,1,d:26,d:15,d:17,d:2,d:66
1692536,h:60,1,1,d:26,d:16,d:4,d:2,d:324
1000614,h:168946,1,1,d:27,d:2,d:17,d:2,d:382
1045890,h:7284,1,1,d:27,d:12,d:32,d:2,d:215
1016678,h:366201,1,1,d:27,d:13,d:17,d:2,d:66
1245174,h:216441,1,1,d:27,d:14,d:8,d:2,d:8
1028318,h:138863,1,3,d:19,d:12,d:36,d:2,d:45
1692536,h:38137,1,1,d:28,d:6,d:4,d:2,d:324
1045890,h:64,1,1,d:28,d:10,d:32,d:2,d:215
1192535,h:119463,1,3,d:19,d:18,d:135,d:1,d:196
1692536,h:60,1,1,d:30,d:1,d:4,d:2,d:324
