SESSIONID,USERID,REQUESTMONTH,REQUESTEDURL,day,hour,eps10,eps300,eps001
1167398,1167398,4,h:209649,d:20,d:15,d:18,d:1,d:20
1222596,1222596,4,h:4432,d:20,d:15,d:17,d:2,d:61
1116963,1116963,4,h:686021,d:20,d:14,d:18,d:1,d:20
1026096,1026096,4,h:705480,d:20,d:15,d:2,d:1,d:15
1050113,1050113,12,h:5222,d:9,d:15,d:17,d:2,d:66
1042500,1042500,4,h:7620,d:20,d:15,d:11,d:1,d:54
1123197,1123197,4,h:60,d:20,d:15,d:9,d:2,d:9
1264211,1264211,4,h:7284,d:20,d:16,d:100,d:2,d:140
1292686,1292686,4,h:96232,d:20,d:16,d:11,d:1,d:54
1020837,1020837,4,h:112913,d:20,d:15,d:18,d:1,d:20
1325947,1325947,4,h:10936,d:20,d:15,d:17,d:2,d:141
1350496,1350496,4,h:28193,d:20,d:14,d:17,d:2,d:142
1182376,1182376,4,h:60,d:20,d:15,d:101,d:2,d:143
1700338,1700338,4,h:280373,d:20,d:15,d:32,d:2,d:38
1044579,1044579,4,h:9751,d:20,d:16,d:102,d:2,d:144
1238080,1238080,4,h:60,d:20,d:16,d:64,d:2,d:88
1327820,1327820,4,h:239311,d:20,d:14,d:39,d:1,d:126
1044579,1044579,4,h:9310,d:20,d:16,d:102,d:2,d:144
1066218,1066218,4,h:64,d:20,d:15,d:13,d:2,d:13
1860976,1860976,4,h:9822,d:20,d:16,d:103,d:2,d:145
1872672,1872672,4,h:142566,d:20,d:14,d:9,d:2,d:9
1127155,1127155,12,h:146036,d:10,d:6,d:17,d:2,d:66
1324904,1324904,4,h:9822,d:20,d:16,d:76,d:2,d:106
1034151,1034151,12,h:11138,d:9,d:16,d:104,d:2,d:146
1683288,1683288,4,h:3570,d:20,d:16,d:15,d:3,d:17
1048619,1048619,4,h:466665,d:20,d:17,d:18,d:1,d:20
1104584,1104584,4,h:34645,d:20,d:17,d:2,d:1,d:51
1104632,1104632,4,h:3104,d:20,d:16,d:79,d:2,d:111
1031611,1031611,4,h:3104,d:20,d:16,d:105,d:2,d:147
1246817,1246817,4,h:29488,d:20,d:17,d:106,d:2,d:148
1104632,1104632,4,h:3104,d:20,d:16,d:79,d:2,d:111
1031611,1031611,4,h:3104,d:20,d:16,d:105,d:2,d:147
1168095,1168095,4,h:40395,d:20,d:17,d:25,d:2,d:149
1872672,1872672,4,h:29488,d:20,d:17,d:9,d:2,d:9
1089321,1089321,4,h:5222,d:20,d:17,d:11,d:1,d:150
2143444,2143444,4,h:4432,d:20,d:18,d:12,d:1,d:12
2143508,2143508,4,h:4432,d:20,d:17,d:6,d:1,d:6
1867932,1867932,4,h:54463,d:20,d:17,d:2,d:1,d:49
1202654,1202654,4,h:4432,d:20,d:18,d:2,d:1,d:43
1327820,1327820,4,h:141114,d:20,d:17,d:39,d:1,d:126
1086136,1086136,4,h:7620,d:20,d:17,d:101,d:2,d:143
1124614,1124614,4,h:1031600,d:20,d:15,d:2,d:1,d:43
1306703,1306703,4,h:7489,d:20,d:17,d:13,d:2,d:13
1089131,1089131,4,h:684720,d:20,d:18,d:46,d:1,d:151
1295729,1295729,4,h:15889,d:20,d:17,d:107,d:2,d:152
2143577,2143577,4,h:4432,d:20,d:17,d:17,d:2,d:57
1276887,1276887,4,h:9310,d:20,d:18,d:71,d:2,d:100
2010434,2010434,4,h:11138,d:20,d:18,d:11,d:1,d:33
1322479,1322479,4,h:668343,d:20,d:16,d:2,d:1,d:49
1028341,1028341,4,h:573114,d:20,d:18,d:18,d:1,d:20
1683288,1683288,4,h:107047,d:20,d:18,d:15,d:3,d:17
2143451,2143451,4,h:4432,d:20,d:18,d:12,d:1,d:12
2010434,2010434,4,h:11138,d:20,d:18,d:11,d:1,d:33
1067741,1067741,4,h:618434,d:20,d:19,d:18,d:1,d:20
1058533,1058533,12,h:9310,d:8,d:23,d:50,d:2,d:65
1207561,1207561,4,h:28304,d:20,d:18,d:35,d:2,d:42
1262881,1262881,4,h:190625,d:20,d:17,d:108,d:2,d:153
1256186,1256186,4,h:11138,d:20,d:18,d:17,d:2,d:66
1032720,1032720,4,h:9310,d:20,d:18,d:12,d:1,d:154
1031540,1031540,4,h:3104,d:20,d:17,d:17,d:2,d:24
1325198,1325198,4,h:116242,d:20,d:18,d:2,d:1,d:15
1005284,1005284,4,h:34645,d:20,d:18,d:20,d:2,d:22
2147172,2147172,4,h:314521,d:22,d:2,d:35,d:2,d:42
1123914,1123914,4,h:11138,d:20,d:19,d:45,d:7,d:59
1346850,1346850,4,h:46717,d:20,d:18,d:109,d:2,d:155
1226379,1226379,4,h:15682,d:20,d:17,d:2,d:1,d:2
2046311,2046311,4,h:15682,d:20,d:18,d:2,d:1,d:2
1327523,1327523,4,h:119474,d:20,d:19,d:2,d:1,d:16
1660045,1660045,4,h:9822,d:20,d:19,d:26,d:2,d:30
1290164,1290164,4,h:10935,d:20,d:17,d:48,d:1,d:63
1311688,1311688,4,h:54661,d:20,d:17,d:75,d:1,d:104
1026854,1026854,4,h:2297,d:20,d:20,d:25,d:2,d:29
1295729,1295729,4,h:2297,d:20,d:20,d:107,d:2,d:152
1102902,1102902,4,h:9822,d:20,d:20,d:110,d:5,d:156
1065764,1065764,4,h:92496,d:20,d:18,d:2,d:1,d:15
1004058,1004058,4,h:54338,d:20,d:18,d:18,d:1,d:20
1300082,1300082,4,h:38424,d:20,d:18,d:63,d:2,d:87
1135418,1135418,4,h:57100,d:20,d:20,d:48,d:1,d:63
1163177,1163177,4,h:4432,d:20,d:19,d:111,d:1,d:157
1146909,1146909,4,h:9373,d:20,d:20,d:17,d:2,d:44
1280457,1280457,4,h:38424,d:20,d:17,d:63,d:2,d:87
1214189,1214189,4,h:7620,d:20,d:20,d:11,d:1,d:34
1009279,1009279,4,h:23558,d:20,d:20,d:17,d:2,d:142
1274004,1274004,4,h:21948,d:20,d:19,d:98,d:2,d:137
1328517,1328517,4,h:11195,d:20,d:21,d:112,d:2,d:158
1306703,1306703,4,h:11195,d:20,d:21,d:13,d:2,d:13
1144767,1144767,4,h:162356,d:20,d:18,d:113,d:2,d:159
1111225,1111225,4,h:19766,d:20,d:20,d:74,d:2,d:103
1163177,1163177,4,h:54550,d:20,d:21,d:111,d:1,d:157
1236817,1236817,4,h:9310,d:20,d:20,d:71,d:2,d:100
1287911,1287911,4,h:32679,d:20,d:21,d:17,d:2,d:141
1253646,1253646,4,h:54326,d:20,d:18,d:2,d:1,d:15
1867932,1867932,4,h:54785,d:20,d:19,d:2,d:1,d:49
1083505,1083505,4,h:837388,d:20,d:20,d:2,d:1,d:49
2143577,2143577,4,h:107755,d:20,d:21,d:17,d:2,d:57
1051321,1051321,4,h:3104,d:20,d:21,d:114,d:2,d:160
1065991,1065991,4,h:214758,d:20,d:20,d:39,d:1,d:48
1281401,1281401,4,h:119469,d:20,d:19,d:18,d:1,d:20
1160395,1160395,4,h:41735,d:20,d:21,d:33,d:1,d:161
1207561,1207561,4,h:62528,d:20,d:21,d:35,d:2,d:42
1031524,1031524,4,h:62528,d:20,d:21,d:17,d:2,d:66
1064981,1064981,4,h:2964,d:20,d:21,d:30,d:2,d:36
1176658,1176658,4,h:375577,d:20,d:21,d:2,d:1,d:43
1329171,1329171,4,h:68691,d:20,d:21,d:30,d:2,d:162
1297037,1297037,4,h:6399,d:20,d:22,d:18,d:1,d:20
1055257,1055257,4,h:190625,d:20,d:20,d:18,d:1,d:20
1226379,1226379,4,h:190625,d:20,d:20,d:2,d:1,d:2
1253876,1253876,4,h:318782,d:20,d:22,d:2,d:1,d:15
1273725,1273725,4,h:285671,d:20,d:20,d:2,d:1,d:69
1090989,1090989,4,h:610740,d:20,d:22,d:18,d:1,d:20
1028341,1028341,4,h:1028210,d:20,d:20,d:18,d:1,d:20
1298581,1298581,4,h:4432,d:20,d:21,d:9,d:2,d:9
1167398,1167398,4,h:151138,d:20,d:22,d:18,d:1,d:20
1267118,1267118,4,h:15889,d:20,d:22,d:115,d:1,d:163
1660045,1660045,4,h:32679,d:20,d:22,d:26,d:2,d:30
1300000,1300000,4,h:7284,d:20,d:22,d:116,d:2,d:164
2047020,2047020,4,h:394002,d:20,d:22,d:18,d:1,d:20
1009279,1009279,4,h:9822,d:20,d:22,d:17,d:2,d:142
1060808,1060808,4,h:11195,d:20,d:22,d:117,d:1,d:165
1312599,1312599,4,h:9822,d:20,d:22,d:17,d:2,d:166
1123197,1123197,4,h:29488,d:20,d:22,d:9,d:2,d:9
1002229,1002229,4,h:29488,d:20,d:23,d:9,d:2,d:9
1083660,1083660,4,h:19766,d:20,d:20,d:118,d:2,d:167
1106947,1106947,4,h:127030,d:20,d:23,d:17,d:2,d:66
1059662,1059662,4,h:212815,d:20,d:23,d:2,d:1,d:51
1124616,1124616,4,h:11138,d:20,d:23,d:2,d:1,d:43
1147603,1147603,4,h:142566,d:20,d:22,d:11,d:1,d:168
1270492,1270492,4,h:4700,d:20,d:21,d:17,d:2,d:24
1018335,1018335,4,h:7491,d:21,d:0,d:33,d:1,d:169
1320187,1320187,4,h:7491,d:20,d:23,d:10,d:1,d:10
1324244,1324244,4,h:41666,d:20,d:23,d:119,d:1,d:170
1017976,1017976,4,h:60,d:20,d:23,d:120,d:12,d:171
1273831,1273831,4,h:93844,d:20,d:23,d:2,d:1,d:15
1306422,1306422,4,h:11195,d:21,d:0,d:35,d:2,d:42
1085498,1085498,4,h:562,d:21,d:0,d:24,d:5,d:172
1007379,1007379,4,h:816316,d:20,d:23,d:51,d:1,d:67
1106159,1106159,4,h:184263,d:21,d:0,d:39,d:1,d:48
1294897,1294897,4,h:173174,d:20,d:21,d:2,d:1,d:69
1081196,1081196,4,h:23558,d:21,d:0,d:101,d:2,d:143
1350902,1350902,4,h:562,d:21,d:0,d:36,d:2,d:45
1700275,1700275,4,h:7620,d:20,d:23,d:97,d:2,d:173
1192065,1192065,4,h:190625,d:21,d:0,d:18,d:1,d:20
1300082,1300082,4,h:22985,d:20,d:22,d:63,d:2,d:87
1113493,1113493,4,h:5222,d:21,d:0,d:121,d:13,d:174
1064267,1064267,4,h:427145,d:21,d:0,d:39,d:1,d:48
1245483,1245483,4,h:16436,d:20,d:23,d:17,d:2,d:19
1014129,1014129,4,h:54270,d:21,d:0,d:2,d:1,d:15
1057266,1057266,4,h:7620,d:21,d:0,d:11,d:1,d:54
1701161,1701161,4,h:8449,d:20,d:23,d:110,d:5,d:156
1123521,1123521,4,h:9822,d:20,d:23,d:99,d:2,d:138
1040824,1040824,4,h:5222,d:21,d:0,d:11,d:1,d:54
2144630,2144630,4,h:4432,d:21,d:0,d:122,d:14,d:175
1290813,1290813,4,h:280373,d:20,d:23,d:32,d:2,d:176
1658102,1658102,4,h:241636,d:20,d:22,d:2,d:1,d:15
1700335,1700335,4,h:239230,d:21,d:0,d:2,d:1,d:15
1253646,1253646,4,h:151139,d:21,d:0,d:2,d:1,d:15
2144630,2144630,4,h:4432,d:21,d:0,d:122,d:14,d:175
1246817,1246817,4,h:28304,d:21,d:0,d:106,d:2,d:148
1189306,1189306,4,h:169601,d:20,d:23,d:2,d:1,d:2
1201753,1201753,4,h:62124,d:21,d:1,d:18,d:1,d:20
2144833,2144833,4,h:20073,d:20,d:23,d:30,d:2,d:36
1196090,1196090,4,h:119458,d:21,d:0,d:123,d:2,d:177
1244708,1244708,4,h:119458,d:20,d:23,d:2,d:1,d:15
1867932,1867932,4,h:691962,d:20,d:22,d:2,d:1,d:49
1096906,1096906,4,h:190625,d:21,d:0,d:2,d:1,d:2
1667020,1667020,4,h:7491,d:21,d:1,d:24,d:5,d:178
1425226,1425226,4,h:492522,d:20,d:23,d:2,d:1,d:2
1312248,1312248,4,h:871720,d:20,d:23,d:2,d:1,d:69
1048288,1048288,4,h:54377,d:21,d:1,d:46,d:1,d:151
1070354,1070354,4,h:410624,d:20,d:23,d:18,d:1,d:20
1217278,1217278,12,h:29488,d:10,d:11,d:124,d:2,d:179
1091924,1091924,4,h:5222,d:21,d:0,d:11,d:1,d:180
1023486,1023486,4,h:109341,d:21,d:1,d:125,d:2,d:181
1023486,1023486,4,h:109341,d:21,d:1,d:125,d:2,d:181
1025816,1025816,4,h:17620,d:21,d:1,d:18,d:1,d:20
1283686,1283686,4,h:190625,d:20,d:23,d:2,d:1,d:69
1295453,1295453,4,h:830042,d:20,d:23,d:2,d:1,d:16
1006040,1006040,4,h:54707,d:21,d:0,d:2,d:1,d:2
1187317,1187317,12,h:107502,d:9,d:16,d:126,d:15,d:182
1186133,1186133,4,h:62124,d:21,d:1,d:18,d:1,d:20
1327523,1327523,4,h:412714,d:21,d:0,d:2,d:1,d:16
1081196,1081196,4,h:4084,d:21,d:1,d:101,d:2,d:143
1057266,1057266,4,h:5222,d:21,d:2,d:11,d:1,d:54
1110836,1110836,4,h:569638,d:21,d:2,d:18,d:1,d:20
1014129,1014129,4,h:204485,d:21,d:1,d:2,d:1,d:15
1208936,1208936,4,h:1046673,d:21,d:2,d:14,d:2,d:14
1856929,1856929,4,h:54548,d:21,d:1,d:18,d:1,d:20
1253635,1253635,4,h:181168,d:21,d:1,d:18,d:1,d:20
1081952,1081952,4,h:11138,d:21,d:1,d:110,d:5,d:156
1115040,1115040,4,h:849970,d:21,d:2,d:18,d:1,d:20
1254289,1254289,4,h:5222,d:21,d:2,d:11,d:1,d:34
1541149,1541149,4,h:207163,d:21,d:2,d:17,d:2,d:24
1060808,1060808,4,h:25610,d:21,d:1,d:117,d:1,d:165
1064981,1064981,4,h:2297,d:21,d:1,d:30,d:2,d:36
1186183,1186183,4,h:10935,d:21,d:1,d:12,d:1,d:183
1124616,1124616,4,h:4432,d:21,d:2,d:2,d:1,d:43
1129012,1129012,4,h:31710,d:21,d:0,d:127,d:2,d:184
1251107,1251107,4,h:255201,d:21,d:2,d:2,d:1,d:43
1001208,1001208,4,h:108937,d:21,d:2,d:65,d:2,d:91
1324244,1324244,4,h:856621,d:21,d:3,d:119,d:1,d:170
1075536,1075536,4,h:573539,d:21,d:2,d:90,d:11,d:127
1115622,1115622,4,h:108500,d:21,d:1,d:11,d:1,d:185
1361167,1361167,4,h:47021,d:21,d:0,d:17,d:2,d:19
2011711,2011711,4,h:72434,d:21,d:3,d:38,d:2,d:47
1111495,1111495,4,h:555648,d:21,d:2,d:2,d:1,d:43
1013310,1013310,4,h:280373,d:21,d:3,d:32,d:2,d:108
1623654,1623654,4,h:242037,d:21,d:1,d:53,d:2,d:72
1691709,1691709,4,h:243119,d:21,d:2,d:2,d:1,d:2
1346135,1346135,4,h:60,d:21,d:3,d:18,d:1,d:20
1320187,1320187,4,h:60,d:21,d:3,d:10,d:1,d:10
2144630,2144630,4,h:932767,d:21,d:2,d:122,d:14,d:175
1243334,1243334,4,h:426478,d:21,d:2,d:3,d:1,d:3
1326476,1326476,4,h:1031600,d:21,d:1,d:85,d:1,d:119
1623043,1623043,4,h:103165,d:21,d:3,d:2,d:1,d:2
1541149,1541149,4,h:207168,d:21,d:3,d:17,d:2,d:24
1187317,1187317,12,h:60,d:9,d:13,d:126,d:15,d:182
1129151,1129151,4,h:207165,d:21,d:3,d:2,d:1,d:2
2143508,2143508,4,h:250793,d:21,d:2,d:6,d:1,d:6
1223353,1223353,4,h:2031,d:21,d:1,d:30,d:2,d:36
1365037,1365037,4,h:54377,d:21,d:3,d:48,d:1,d:63
1267118,1267118,4,h:7620,d:21,d:3,d:115,d:1,d:163
1095174,1095174,12,h:11492,d:9,d:13,d:116,d:2,d:186
2018415,2018415,4,h:244579,d:21,d:4,d:18,d:1,d:20
1307252,1307252,4,h:72361,d:21,d:3,d:2,d:1,d:16
1196090,1196090,4,h:42310,d:21,d:2,d:123,d:2,d:177
1256876,1256876,4,h:198973,d:21,d:3,d:46,d:1,d:60
1190824,1190824,4,h:198973,d:21,d:4,d:128,d:2,d:187
1856848,1856848,4,h:4432,d:21,d:4,d:46,d:1,d:151
1918900,1918900,4,h:215849,d:21,d:2,d:6,d:1,d:6
1197182,1197182,4,h:548859,d:21,d:2,d:2,d:1,d:15
1096924,1096924,4,h:54765,d:21,d:4,d:2,d:1,d:15
2045494,2045494,4,h:54765,d:21,d:4,d:129,d:2,d:188
1096906,1096906,4,h:103165,d:21,d:3,d:2,d:1,d:2
1625458,1625458,4,h:103165,d:21,d:4,d:2,d:1,d:15
1069916,1069916,12,h:23558,d:10,d:13,d:130,d:2,d:189
1352367,1352367,4,h:449705,d:21,d:2,d:6,d:1,d:6
1644301,1644301,4,h:43952,d:21,d:2,d:2,d:1,d:15
2143451,2143451,4,h:72361,d:21,d:2,d:12,d:1,d:12
1281401,1281401,4,h:103165,d:21,d:5,d:18,d:1,d:20
1923652,1923652,4,h:54594,d:21,d:4,d:4,d:2,d:4
1051536,1051536,4,h:146036,d:21,d:5,d:4,d:2,d:4
1802887,1802887,4,h:60,d:21,d:5,d:47,d:2,d:62
1314208,1314208,4,h:5222,d:21,d:4,d:87,d:2,d:190
1051321,1051321,4,h:60,d:21,d:5,d:114,d:2,d:160
1256876,1256876,4,h:54360,d:21,d:4,d:46,d:1,d:60
1665532,1665532,4,h:60,d:21,d:4,d:37,d:2,d:46
1049252,1049252,4,h:720673,d:21,d:4,d:131,d:1,d:191
1028834,1028834,4,h:72361,d:21,d:2,d:18,d:1,d:20
1707922,1707922,4,h:60,d:21,d:5,d:132,d:2,d:192
2046426,2046426,4,h:60,d:21,d:5,d:132,d:2,d:192
1025760,1025760,4,h:932,d:21,d:4,d:10,d:1,d:10
1802887,1802887,4,h:60,d:21,d:5,d:47,d:2,d:62
1246333,1246333,4,h:11138,d:21,d:3,d:133,d:7,d:193
1329171,1329171,4,h:4432,d:21,d:4,d:30,d:2,d:162
1246333,1246333,4,h:11138,d:21,d:3,d:133,d:7,d:193
1541149,1541149,4,h:169601,d:21,d:5,d:17,d:2,d:24
1300000,1300000,4,h:162356,d:21,d:4,d:116,d:2,d:164
2143444,2143444,4,h:54431,d:21,d:5,d:12,d:1,d:12
2143451,2143451,4,h:54431,d:21,d:5,d:12,d:1,d:12
1090989,1090989,4,h:54377,d:21,d:4,d:18,d:1,d:20
1283686,1283686,4,h:146036,d:21,d:5,d:2,d:1,d:69
1266756,1266756,4,h:228595,d:21,d:6,d:2,d:1,d:69
1352367,1352367,4,h:54369,d:21,d:5,d:6,d:1,d:6
1872999,1872999,4,h:173178,d:21,d:3,d:18,d:1,d:20
1871906,1871906,4,h:4432,d:21,d:4,d:20,d:2,d:194
1297037,1297037,4,h:54291,d:21,d:6,d:18,d:1,d:20
1414638,1414638,4,h:116542,d:21,d:6,d:134,d:16,d:195
1667020,1667020,4,h:60,d:21,d:6,d:24,d:5,d:178
1667020,1667020,4,h:107670,d:21,d:7,d:24,d:5,d:178
1192535,1192535,4,h:119441,d:21,d:6,d:135,d:1,d:196
1623043,1623043,4,h:775910,d:21,d:6,d:2,d:1,d:2
1093377,1093377,4,h:54370,d:21,d:6,d:18,d:1,d:20
1044457,1044457,4,h:773418,d:21,d:6,d:18,d:1,d:20
1294897,1294897,4,h:146036,d:21,d:5,d:2,d:1,d:69
1032092,1032092,4,h:775910,d:21,d:5,d:136,d:1,d:197
1231107,1231107,4,h:137400,d:21,d:5,d:46,d:1,d:151
1889732,1889732,4,h:146036,d:21,d:6,d:2,d:1,d:2
1833685,1833685,4,h:54522,d:21,d:5,d:137,d:2,d:198
1352367,1352367,4,h:198973,d:21,d:7,d:6,d:1,d:6
1665532,1665532,4,h:675,d:21,d:5,d:37,d:2,d:46
1152965,1152965,4,h:85111,d:21,d:5,d:11,d:1,d:11
1096906,1096906,4,h:775910,d:21,d:6,d:2,d:1,d:2
2046426,2046426,4,h:154703,d:21,d:8,d:132,d:2,d:192
1032799,1032799,4,h:104174,d:21,d:7,d:18,d:1,d:20
1056499,1056499,4,h:80969,d:21,d:5,d:63,d:2,d:199
1422675,1422675,4,h:107670,d:21,d:8,d:35,d:2,d:42
1398630,1398630,4,h:54380,d:21,d:6,d:18,d:1,d:20
1096906,1096906,4,h:54431,d:21,d:7,d:2,d:1,d:2
1425226,1425226,4,h:146036,d:21,d:5,d:2,d:1,d:2
2023878,2023878,4,h:42321,d:21,d:6,d:18,d:1,d:20
1243125,1243125,4,h:633850,d:21,d:6,d:40,d:1,d:50
1159880,1159880,4,h:29488,d:21,d:8,d:76,d:2,d:106
1940964,1940964,4,h:306953,d:21,d:7,d:2,d:1,d:51
1078138,1078138,4,h:44209,d:21,d:8,d:32,d:2,d:200
1707922,1707922,4,h:44209,d:21,d:7,d:132,d:2,d:192
1283686,1283686,4,h:775910,d:21,d:8,d:2,d:1,d:69
2018415,2018415,4,h:119455,d:21,d:8,d:18,d:1,d:20
1077559,1077559,4,h:228595,d:21,d:8,d:2,d:1,d:51
1003659,1003659,4,h:467157,d:21,d:6,d:2,d:1,d:2
1000235,1000235,4,h:5446,d:21,d:5,d:2,d:1,d:15
2047020,2047020,4,h:119444,d:21,d:8,d:18,d:1,d:20
1526739,1526739,4,h:169601,d:21,d:8,d:2,d:1,d:51
1462306,1462306,4,h:5222,d:21,d:5,d:13,d:2,d:13
1194582,1194582,4,h:562,d:21,d:7,d:1,d:1,d:1
1923652,1923652,4,h:116542,d:21,d:7,d:4,d:2,d:4
1690843,1690843,4,h:275494,d:21,d:7,d:18,d:1,d:20
1683288,1683288,4,h:675,d:21,d:7,d:15,d:3,d:17
1623043,1623043,4,h:54431,d:21,d:7,d:2,d:1,d:2
1587539,1587539,4,h:119481,d:21,d:5,d:2,d:1,d:15
1425226,1425226,4,h:775910,d:21,d:8,d:2,d:1,d:2
1064795,1064795,4,h:2964,d:21,d:8,d:11,d:1,d:11
1152336,1152336,4,h:2964,d:21,d:8,d:17,d:2,d:66
2143527,2143527,4,h:38137,d:21,d:8,d:49,d:2,d:64
1030422,1030422,4,h:104179,d:21,d:6,d:56,d:8,d:78
1148194,1148194,4,h:958196,d:21,d:6,d:2,d:1,d:2
1162532,1162532,4,h:50809,d:22,d:1,d:18,d:1,d:20
1215689,1215689,4,h:4429,d:22,d:1,d:2,d:1,d:43
1030290,1030290,4,h:567391,d:22,d:3,d:1,d:1,d:1
1129151,1129151,4,h:207165,d:22,d:1,d:2,d:1,d:2
1312248,1312248,4,h:173139,d:21,d:6,d:2,d:1,d:69
1267343,1267343,12,h:7489,d:10,d:16,d:77,d:2,d:201
1051536,1051536,4,h:176508,d:21,d:7,d:4,d:2,d:4
1623654,1623654,4,h:54824,d:22,d:3,d:53,d:2,d:72
1329171,1329171,4,h:108937,d:21,d:6,d:30,d:2,d:162
1701161,1701161,4,h:8449,d:21,d:8,d:110,d:5,d:156
1608363,1608363,4,h:77014,d:21,d:7,d:17,d:2,d:93
1146888,1146888,4,h:945764,d:21,d:9,d:2,d:1,d:2
1871906,1871906,4,h:516192,d:21,d:10,d:20,d:2,d:194
2045494,2045494,4,h:207175,d:21,d:6,d:129,d:2,d:188
1283686,1283686,4,h:54431,d:21,d:8,d:2,d:1,d:69
2046426,2046426,4,h:28192,d:21,d:9,d:132,d:2,d:192
1182376,1182376,4,h:25208,d:21,d:7,d:101,d:2,d:143
1314208,1314208,4,h:11195,d:21,d:10,d:87,d:2,d:190
2145459,2145459,4,h:3570,d:21,d:9,d:30,d:2,d:36
1026364,1026364,4,h:3570,d:21,d:11,d:10,d:1,d:10
1031512,1031512,4,h:11195,d:21,d:10,d:138,d:1,d:202
2145529,2145529,4,h:601040,d:21,d:8,d:2,d:1,d:15
2046426,2046426,4,h:675,d:21,d:10,d:132,d:2,d:192
1283286,1283286,4,h:3104,d:21,d:10,d:139,d:2,d:203
1164945,1164945,12,h:47014,d:10,d:14,d:35,d:2,d:42
1271138,1271138,4,h:228595,d:21,d:9,d:12,d:1,d:204
2010434,2010434,4,h:29488,d:21,d:9,d:11,d:1,d:33
2144630,2144630,4,h:3104,d:21,d:11,d:122,d:14,d:175
1110208,1110208,12,h:34740,d:10,d:14,d:140,d:1,d:205
1103169,1103169,4,h:4084,d:21,d:10,d:141,d:2,d:206
1667020,1667020,4,h:390,d:21,d:10,d:24,d:5,d:178
1111495,1111495,4,h:28192,d:21,d:10,d:2,d:1,d:43
1177860,1177860,4,h:9310,d:21,d:11,d:38,d:2,d:47
2144630,2144630,4,h:70841,d:21,d:12,d:122,d:14,d:175
1275854,1275854,4,h:66777,d:21,d:12,d:57,d:2,d:79
1049101,1049101,12,h:782,d:10,d:16,d:142,d:2,d:207
1026364,1026364,4,h:60,d:21,d:11,d:10,d:1,d:10
1373484,1373484,4,h:412128,d:21,d:12,d:2,d:1,d:2
1311050,1311050,4,h:561514,d:21,d:12,d:77,d:2,d:201
1246470,1246470,4,h:9310,d:21,d:11,d:143,d:2,d:208
1231961,1231961,4,h:9822,d:21,d:11,d:48,d:1,d:63
1086136,1086136,4,h:5222,d:21,d:12,d:101,d:2,d:143
1058327,1058327,12,h:38424,d:9,d:4,d:63,d:2,d:87
1107750,1107750,4,h:7620,d:21,d:13,d:27,d:1,d:31
1149648,1149648,4,h:7324,d:21,d:12,d:17,d:2,d:24
1069916,1069916,12,h:46717,d:10,d:16,d:130,d:2,d:189
1274312,1274312,4,h:268558,d:21,d:12,d:2,d:1,d:43
1114935,1114935,4,h:47021,d:21,d:11,d:32,d:2,d:38
1667020,1667020,4,h:107670,d:22,d:1,d:24,d:5,d:178
1283589,1283589,4,h:112006,d:21,d:13,d:48,d:1,d:63
1352367,1352367,4,h:207163,d:22,d:3,d:6,d:1,d:6
1339981,1339981,4,h:207163,d:22,d:3,d:2,d:1,d:2
1218995,1218995,12,h:7962,d:10,d:16,d:144,d:2,d:209
1670756,1670756,4,h:5222,d:21,d:13,d:145,d:2,d:210
1670756,1670756,4,h:5222,d:21,d:13,d:145,d:2,d:210
1284729,1284729,4,h:4202,d:21,d:12,d:30,d:2,d:162
1298581,1298581,4,h:4432,d:21,d:13,d:9,d:2,d:9
1365037,1365037,4,h:886038,d:21,d:14,d:48,d:1,d:63
1298581,1298581,4,h:4432,d:21,d:13,d:9,d:2,d:9
1350327,1350327,4,h:46717,d:21,d:15,d:146,d:2,d:211
1284729,1284729,4,h:7620,d:21,d:16,d:30,d:2,d:162
2010434,2010434,4,h:7620,d:21,d:16,d:11,d:1,d:33
1328510,1328510,12,h:39694,d:10,d:16,d:30,d:2,d:162
1256237,1256237,4,h:12004,d:21,d:14,d:6,d:1,d:6
1853281,1853281,4,h:1104621,d:21,d:16,d:18,d:1,d:20
1093377,1093377,4,h:54548,d:21,d:16,d:18,d:1,d:20
1059662,1059662,4,h:77014,d:21,d:15,d:2,d:1,d:51
1031611,1031611,4,h:3104,d:21,d:15,d:105,d:2,d:147
1192065,1192065,4,h:190625,d:21,d:16,d:18,d:1,d:20
2145529,2145529,4,h:42505,d:22,d:2,d:2,d:1,d:15
1014955,1014955,4,h:154692,d:21,d:16,d:35,d:2,d:42
1127067,1127067,4,h:4432,d:21,d:16,d:36,d:2,d:45
1361670,1361670,4,h:103165,d:21,d:16,d:6,d:1,d:6
1856929,1856929,4,h:54594,d:21,d:17,d:18,d:1,d:20
1244708,1244708,4,h:380645,d:21,d:16,d:2,d:1,d:15
1145695,1145695,12,h:23558,d:10,d:18,d:147,d:17,d:212
1005284,1005284,4,h:387968,d:21,d:17,d:20,d:2,d:22
1786026,1786026,4,h:9310,d:21,d:17,d:101,d:2,d:143
1623654,1623654,4,h:54340,d:21,d:17,d:53,d:2,d:72
1283589,1283589,4,h:4432,d:21,d:16,d:48,d:1,d:63
1145705,1145705,4,h:3104,d:21,d:17,d:18,d:1,d:20
2146453,2146453,4,h:2964,d:21,d:17,d:17,d:2,d:213
1105874,1105874,4,h:11138,d:21,d:17,d:13,d:2,d:13
1608363,1608363,4,h:77014,d:21,d:17,d:17,d:2,d:93
