[INFO ] 2017-09-29 14:50:16,568 -- WorkingPath: /Users/igorsantana/git/pibic/context-aware_data_sets/Movie_DePaulMovie/CARSKit.Workspace/
[INFO ] 2017-09-29 14:50:16,581 -- Your original rating data path: /Users/igorsantana/git/pibic/context-aware_data_sets/Movie_DePaulMovie/ratings.txt
[INFO ] 2017-09-29 14:50:16,581 -- Current working path: /Users/igorsantana/git/pibic/context-aware_data_sets/Movie_DePaulMovie/CARSKit.Workspace/
[WARN ] 2017-09-29 14:50:16,584 -- You rating data is in Compact format. CARSKit is working on transformation on the data format...
[INFO ] 2017-09-29 14:50:16,793 -- Data transformaton completed (from Compact to Binary format). See new rating file: /Users/igorsantana/git/pibic/context-aware_data_sets/Movie_DePaulMovie/CARSKit.Workspace/ratings_binary.txt
[INFO ] 2017-09-29 14:50:16,813 -- Dataset: ...ARSKit.Workspace/ratings_binary.txt
[INFO ] 2017-09-29 14:50:16,815 -- DataPath: /Users/igorsantana/git/pibic/context-aware_data_sets/Movie_DePaulMovie/CARSKit.Workspace/ratings_binary.txt
[INFO ] 2017-09-29 14:50:17,033 -- Rating data set has been successfully loaded.
[INFO ] 2017-09-29 14:50:17,052 -- 
/*********************************************************************************************************************
 *
 * Dataset: /Users/igorsantana/git/pibic/context-aware_data_sets/Movie_DePaulMovie/CARSKit.Workspace/ratings_binary.txt
 * 
 * Statistics of U-I-C Matrix:
 * User amount: 97
 * Item amount: 79
 * Rate amount: 5035
 * Context dimensions: 3 (companion, location, time)
 * Context conditions: 10 (companion: 4, location: 3, time: 3)
 * Context situations: 13
 * Data density: 1.82297330607391930000%
 * Scale distribution: [2.0 x 625, 4.0 x 1209, 1.0 x 829, 5.0 x 1367, 3.0 x 1005]
 * Average value of all ratings: 3.329688
 * Standard deviation of all ratings: 1.414732
 * Mode of all rating values: 5.000000
 * Median of all rating values: 4.000000
 *
 *********************************************************************************************************************/
[INFO ] 2017-09-29 14:50:17,057 -- With Setup: cv -k 2 -p on --rand-seed 1 --test-view all
[DEBUG] 2017-09-29 14:50:17,082 -- Fold [1]: training amount: 2514, test amount: 2515
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: companion:alone
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: companion:family
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: companion:na
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: companion:partner
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: location:cinema
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: location:home
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: location:na
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: time:na
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: time:weekday
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: time:weekend
[DEBUG] 2017-09-29 14:50:17,250 -- Começada a execução do modelo inteiro do fold 1
[DEBUG] 2017-09-29 14:50:17,254 -- Fold [1]: training amount: 1257, test amount: 1257
[DEBUG] 2017-09-29 14:50:18,164 -- BPR fold [1] iter 74: loss = 1614.7548, delta_loss = 12.670156, learn_rate = 2.0681853E-6
[DEBUG] 2017-09-29 14:50:18,167 -- BPR fold [11] iter 75: loss = 1128.7604, delta_loss = 10.522294, learn_rate = 1.1166101E-7
[DEBUG] 2017-09-29 14:50:18,171 -- BPR fold [1] iter 75: loss = 1657.827, delta_loss = -43.07225, learn_rate = 2.1715944E-6
[DEBUG] 2017-09-29 14:50:18,179 -- BPR fold [11] iter 76: loss = 1165.0873, delta_loss = -36.3269, learn_rate = 1.17244056E-7
[DEBUG] 2017-09-29 14:50:18,182 -- BPR fold [1] iter 76: loss = 1578.449, delta_loss = 79.37804, learn_rate = 1.0857972E-6
[DEBUG] 2017-09-29 14:50:18,187 -- BPR fold [11] iter 77: loss = 1155.6434, delta_loss = 9.443849, learn_rate = 5.8622028E-8
[DEBUG] 2017-09-29 14:50:18,190 -- BPR fold [1] iter 77: loss = 1569.9675, delta_loss = 8.481375, learn_rate = 1.1400871E-6
[DEBUG] 2017-09-29 14:50:18,194 -- BPR fold [11] iter 78: loss = 1126.0692, delta_loss = 29.574226, learn_rate = 6.155313E-8
[DEBUG] 2017-09-29 14:50:18,197 -- BPR fold [1] iter 78: loss = 1619.4491, delta_loss = -49.48146, learn_rate = 1.1970915E-6
[DEBUG] 2017-09-29 14:50:18,203 -- BPR fold [1] iter 79: loss = 1598.7615, delta_loss = 20.68758, learn_rate = 5.9854574E-7
[DEBUG] 2017-09-29 14:50:18,203 -- BPR fold [11] iter 79: loss = 1108.8345, delta_loss = 17.234758, learn_rate = 6.463079E-8
[DEBUG] 2017-09-29 14:50:18,210 -- BPR fold [1] iter 80: loss = 1654.2787, delta_loss = -55.517235, learn_rate = 6.28473E-7
[DEBUG] 2017-09-29 14:50:18,210 -- BPR fold [11] iter 80: loss = 1119.5118, delta_loss = -10.677468, learn_rate = 6.7862324E-8
[DEBUG] 2017-09-29 14:50:18,219 -- BPR fold [1] iter 81: loss = 1602.709, delta_loss = 51.56973, learn_rate = 3.142365E-7
[DEBUG] 2017-09-29 14:50:18,219 -- BPR fold [11] iter 81: loss = 1138.726, delta_loss = -19.21413, learn_rate = 3.3931162E-8
[DEBUG] 2017-09-29 14:50:18,230 -- BPR fold [1] iter 82: loss = 1585.5342, delta_loss = 17.174747, learn_rate = 3.2994834E-7
[DEBUG] 2017-09-29 14:50:18,233 -- BPR fold [11] iter 82: loss = 1168.4489, delta_loss = -29.72279, learn_rate = 1.6965581E-8
[DEBUG] 2017-09-29 14:50:18,239 -- BPR fold [1] iter 83: loss = 1632.4294, delta_loss = -46.8952, learn_rate = 3.4644574E-7
[DEBUG] 2017-09-29 14:50:18,241 -- BPR fold [11] iter 83: loss = 1135.1877, delta_loss = 33.26104, learn_rate = 8.4827905E-9
[DEBUG] 2017-09-29 14:50:18,248 -- BPR fold [1] iter 84: loss = 1589.8551, delta_loss = 42.574345, learn_rate = 1.7322287E-7
[DEBUG] 2017-09-29 14:50:18,249 -- BPR fold [11] iter 84: loss = 1129.0502, delta_loss = 6.13764, learn_rate = 8.90693E-9
[DEBUG] 2017-09-29 14:50:18,254 -- BPR fold [1] iter 85: loss = 1531.9456, delta_loss = 57.909462, learn_rate = 1.8188402E-7
[DEBUG] 2017-09-29 14:50:18,261 -- BPR fold [11] iter 85: loss = 1134.1583, delta_loss = -5.108242, learn_rate = 9.352277E-9
[DEBUG] 2017-09-29 14:50:18,266 -- BPR fold [1] iter 86: loss = 1633.987, delta_loss = -102.04149, learn_rate = 1.9097821E-7
[DEBUG] 2017-09-29 14:50:18,269 -- BPR fold [11] iter 86: loss = 1105.8376, delta_loss = 28.3207, learn_rate = 4.6761386E-9
[DEBUG] 2017-09-29 14:50:18,279 -- BPR fold [1] iter 87: loss = 1571.3, delta_loss = 62.68708, learn_rate = 9.5489106E-8
[DEBUG] 2017-09-29 14:50:18,281 -- BPR fold [11] iter 87: loss = 1053.3247, delta_loss = 52.512924, learn_rate = 4.9099453E-9
[DEBUG] 2017-09-29 14:50:18,284 -- BPR fold [1] iter 88: loss = 1601.6437, delta_loss = -30.343622, learn_rate = 1.0026356E-7
[DEBUG] 2017-09-29 14:50:18,287 -- BPR fold [11] iter 88: loss = 1151.6482, delta_loss = -98.32352, learn_rate = 5.1554427E-9
[DEBUG] 2017-09-29 14:50:18,290 -- BPR fold [1] iter 89: loss = 1596.3427, delta_loss = 5.3010015, learn_rate = 5.013178E-8
[DEBUG] 2017-09-29 14:50:18,293 -- BPR fold [11] iter 89: loss = 1124.638, delta_loss = 27.010271, learn_rate = 2.5777214E-9
[DEBUG] 2017-09-29 14:50:18,297 -- BPR fold [1] iter 90: loss = 1605.8282, delta_loss = -9.485608, learn_rate = 5.263837E-8
[DEBUG] 2017-09-29 14:50:18,299 -- BPR fold [11] iter 90: loss = 1106.5499, delta_loss = 18.088099, learn_rate = 2.7066074E-9
[DEBUG] 2017-09-29 14:50:18,305 -- BPR fold [1] iter 91: loss = 1556.3807, delta_loss = 49.447514, learn_rate = 2.6319185E-8
[DEBUG] 2017-09-29 14:50:18,311 -- BPR fold [11] iter 91: loss = 1191.1562, delta_loss = -84.60636, learn_rate = 2.8419378E-9
[DEBUG] 2017-09-29 14:50:18,315 -- BPR fold [1] iter 92: loss = 1610.6742, delta_loss = -54.293476, learn_rate = 2.7635144E-8
[DEBUG] 2017-09-29 14:50:18,318 -- BPR fold [11] iter 92: loss = 1145.1288, delta_loss = 46.027435, learn_rate = 1.4209689E-9
[DEBUG] 2017-09-29 14:50:18,322 -- BPR fold [1] iter 93: loss = 1606.3, delta_loss = 4.374141, learn_rate = 1.3817572E-8
[DEBUG] 2017-09-29 14:50:18,327 -- BPR fold [11] iter 93: loss = 1096.4098, delta_loss = 48.719006, learn_rate = 1.4920173E-9
[DEBUG] 2017-09-29 14:50:18,330 -- BPR fold [1] iter 94: loss = 1585.0594, delta_loss = 21.240597, learn_rate = 1.4508451E-8
[DEBUG] 2017-09-29 14:50:18,334 -- BPR fold [11] iter 94: loss = 1140.076, delta_loss = -43.666256, learn_rate = 1.5666182E-9
[DEBUG] 2017-09-29 14:50:18,338 -- BPR fold [1] iter 95: loss = 1576.0502, delta_loss = 9.009292, learn_rate = 1.5233873E-8
[DEBUG] 2017-09-29 14:50:18,342 -- BPR fold [11] iter 95: loss = 1100.0513, delta_loss = 40.0248, learn_rate = 7.833091E-10
[DEBUG] 2017-09-29 14:50:18,344 -- BPR fold [1] iter 96: loss = 1625.8489, delta_loss = -49.798737, learn_rate = 1.5995568E-8
[DEBUG] 2017-09-29 14:50:18,348 -- BPR fold [11] iter 96: loss = 1129.4113, delta_loss = -29.35996, learn_rate = 8.2247453E-10
[DEBUG] 2017-09-29 14:50:18,350 -- BPR fold [1] iter 97: loss = 1593.6301, delta_loss = 32.218815, learn_rate = 7.997784E-9
[DEBUG] 2017-09-29 14:50:18,353 -- BPR fold [11] iter 97: loss = 1144.7352, delta_loss = -15.324063, learn_rate = 4.1123727E-10
[DEBUG] 2017-09-29 14:50:18,357 -- BPR fold [1] iter 98: loss = 1582.5825, delta_loss = 11.0476055, learn_rate = 8.397673E-9
[DEBUG] 2017-09-29 14:50:18,363 -- BPR fold [11] iter 98: loss = 1152.902, delta_loss = -8.166671, learn_rate = 2.0561863E-10
[DEBUG] 2017-09-29 14:50:18,367 -- BPR fold [1] iter 99: loss = 1616.1316, delta_loss = -33.54905, learn_rate = 8.8175565E-9
[DEBUG] 2017-09-29 14:50:18,371 -- BPR fold [11] iter 99: loss = 1134.5504, delta_loss = 18.351545, learn_rate = 1.0280932E-10
[DEBUG] 2017-09-29 14:50:18,375 -- BPR fold [1] iter 100: loss = 1593.651, delta_loss = 22.480553, learn_rate = 4.4087782E-9
[DEBUG] 2017-09-29 14:50:18,379 -- BPR fold [11] iter 100: loss = 1168.8291, delta_loss = -34.278717, learn_rate = 1.0794978E-10
[DEBUG] 2017-09-29 14:50:18,382 -- BPR fold [1] iter 101: loss = 1630.9303, delta_loss = -37.279285, learn_rate = 4.629217E-9
[DEBUG] 2017-09-29 14:50:18,387 -- BPR fold [11] iter 101: loss = 1158.1968, delta_loss = 10.632355, learn_rate = 5.397489E-11
[DEBUG] 2017-09-29 14:50:18,390 -- BPR fold [1] iter 102: loss = 1637.4287, delta_loss = -6.498449, learn_rate = 2.3146085E-9
[DEBUG] 2017-09-29 14:50:18,395 -- BPR fold [11] iter 102: loss = 1137.7003, delta_loss = 20.496483, learn_rate = 5.6673638E-11
[DEBUG] 2017-09-29 14:50:18,399 -- BPR fold [1] iter 103: loss = 1593.5134, delta_loss = 43.91532, learn_rate = 1.1573043E-9
[DEBUG] 2017-09-29 14:50:18,403 -- BPR fold [11] iter 103: loss = 1140.2969, delta_loss = -2.596608, learn_rate = 5.9507316E-11
[DEBUG] 2017-09-29 14:50:18,408 -- BPR fold [1] iter 104: loss = 1590.1648, delta_loss = 3.348638, learn_rate = 1.2151695E-9
[DEBUG] 2017-09-29 14:50:18,412 -- BPR fold [11] iter 104: loss = 1146.8604, delta_loss = -6.5635123, learn_rate = 2.9753658E-11
[DEBUG] 2017-09-29 14:50:18,417 -- BPR fold [1] iter 105: loss = 1549.0062, delta_loss = 41.15851, learn_rate = 1.2759279E-9
[DEBUG] 2017-09-29 14:50:18,419 -- BPR fold [11] iter 105: loss = 1146.6079, delta_loss = 0.25253674, learn_rate = 1.4876829E-11
[DEBUG] 2017-09-29 14:50:18,423 -- BPR fold [1] iter 106: loss = 1575.4978, delta_loss = -26.491499, learn_rate = 1.3397243E-9
[DEBUG] 2017-09-29 14:50:18,425 -- BPR fold [11] iter 106: loss = 1109.4552, delta_loss = 37.15264, learn_rate = 1.5620671E-11
[DEBUG] 2017-09-29 14:50:18,432 -- BPR fold [1] iter 107: loss = 1681.4419, delta_loss = -105.94416, learn_rate = 6.6986217E-10
[DEBUG] 2017-09-29 14:50:18,432 -- BPR fold [11] iter 107: loss = 1148.0154, delta_loss = -38.56013, learn_rate = 1.6401705E-11
[DEBUG] 2017-09-29 14:50:18,439 -- BPR fold [11] iter 108: loss = 1137.5765, delta_loss = 10.438876, learn_rate = 8.200852E-12
[DEBUG] 2017-09-29 14:50:18,441 -- BPR fold [1] iter 108: loss = 1625.0077, delta_loss = 56.43421, learn_rate = 3.3493108E-10
[DEBUG] 2017-09-29 14:50:18,447 -- BPR fold [11] iter 109: loss = 1123.6716, delta_loss = 13.904866, learn_rate = 8.610895E-12
[DEBUG] 2017-09-29 14:50:18,450 -- BPR fold [1] iter 109: loss = 1592.7554, delta_loss = 32.252327, learn_rate = 3.5167766E-10
[DEBUG] 2017-09-29 14:50:18,456 -- BPR fold [11] iter 110: loss = 1112.5917, delta_loss = 11.079974, learn_rate = 9.0414395E-12
[DEBUG] 2017-09-29 14:50:18,457 -- BPR fold [1] iter 110: loss = 1599.5028, delta_loss = -6.7474155, learn_rate = 3.6926154E-10
[DEBUG] 2017-09-29 14:50:18,464 -- BPR fold [11] iter 111: loss = 1128.746, delta_loss = -16.15439, learn_rate = 9.493512E-12
[DEBUG] 2017-09-29 14:50:18,466 -- BPR fold [1] iter 111: loss = 1578.8364, delta_loss = 20.666346, learn_rate = 1.8463077E-10
[DEBUG] 2017-09-29 14:50:18,471 -- BPR fold [11] iter 112: loss = 1146.5703, delta_loss = -17.824251, learn_rate = 4.746756E-12
[DEBUG] 2017-09-29 14:50:18,473 -- BPR fold [1] iter 112: loss = 1587.9795, delta_loss = -9.143043, learn_rate = 1.938623E-10
[DEBUG] 2017-09-29 14:50:18,480 -- BPR fold [11] iter 113: loss = 1115.199, delta_loss = 31.371325, learn_rate = 2.373378E-12
[DEBUG] 2017-09-29 14:50:18,484 -- BPR fold [1] iter 113: loss = 1554.9487, delta_loss = 33.030758, learn_rate = 9.693115E-11
[DEBUG] 2017-09-29 14:50:18,487 -- BPR fold [11] iter 114: loss = 1170.8141, delta_loss = -55.61509, learn_rate = 2.4920467E-12
[DEBUG] 2017-09-29 14:50:18,491 -- BPR fold [1] iter 114: loss = 1542.3405, delta_loss = 12.608331, learn_rate = 1.0177771E-10
[DEBUG] 2017-09-29 14:50:18,494 -- BPR fold [11] iter 115: loss = 1131.9971, delta_loss = 38.816982, learn_rate = 1.2460234E-12
[DEBUG] 2017-09-29 14:50:18,498 -- BPR fold [1] iter 115: loss = 1644.8613, delta_loss = -102.52094, learn_rate = 1.0686659E-10
[DEBUG] 2017-09-29 14:50:18,501 -- BPR fold [11] iter 116: loss = 1100.2416, delta_loss = 31.755444, learn_rate = 1.3083245E-12
[DEBUG] 2017-09-29 14:50:18,504 -- BPR fold [1] iter 116: loss = 1587.1831, delta_loss = 57.678234, learn_rate = 5.3433296E-11
[DEBUG] 2017-09-29 14:50:18,509 -- BPR fold [11] iter 117: loss = 1152.4348, delta_loss = -52.193222, learn_rate = 1.3737409E-12
[DEBUG] 2017-09-29 14:50:18,512 -- BPR fold [1] iter 117: loss = 1535.2932, delta_loss = 51.889957, learn_rate = 5.610496E-11
[DEBUG] 2017-09-29 14:50:18,516 -- BPR fold [11] iter 118: loss = 1082.6182, delta_loss = 69.81661, learn_rate = 6.8687043E-13
[DEBUG] 2017-09-29 14:50:18,518 -- BPR fold [1] iter 118: loss = 1600.5928, delta_loss = -65.29963, learn_rate = 5.891021E-11
[DEBUG] 2017-09-29 14:50:18,522 -- BPR fold [11] iter 119: loss = 1108.5016, delta_loss = -25.883303, learn_rate = 7.2121394E-13
[DEBUG] 2017-09-29 14:50:18,524 -- BPR fold [1] iter 119: loss = 1655.75, delta_loss = -55.1572, learn_rate = 2.9455105E-11
[DEBUG] 2017-09-29 14:50:18,528 -- BPR fold [11] iter 120: loss = 1066.3546, delta_loss = 42.146915, learn_rate = 3.6060697E-13
[DEBUG] 2017-09-29 14:50:18,531 -- BPR fold [1] iter 120: loss = 1621.468, delta_loss = 34.28197, learn_rate = 1.4727553E-11
[DEBUG] 2017-09-29 14:50:18,535 -- BPR fold [11] iter 121: loss = 1139.3015, delta_loss = -72.94688, learn_rate = 3.786373E-13
[DEBUG] 2017-09-29 14:50:18,539 -- BPR fold [1] iter 121: loss = 1585.0244, delta_loss = 36.443565, learn_rate = 1.546393E-11
[DEBUG] 2017-09-29 14:50:18,542 -- BPR fold [11] iter 122: loss = 1151.6377, delta_loss = -12.336236, learn_rate = 1.8931865E-13
[DEBUG] 2017-09-29 14:50:18,550 -- BPR fold [11] iter 123: loss = 1137.4906, delta_loss = 14.147105, learn_rate = 9.465933E-14
[DEBUG] 2017-09-29 14:50:18,550 -- BPR fold [1] iter 122: loss = 1571.7992, delta_loss = 13.225209, learn_rate = 1.6237126E-11
[DEBUG] 2017-09-29 14:50:18,558 -- BPR fold [1] iter 123: loss = 1636.964, delta_loss = -65.16472, learn_rate = 1.7048984E-11
[DEBUG] 2017-09-29 14:50:18,558 -- BPR fold [11] iter 124: loss = 1108.5442, delta_loss = 28.946457, learn_rate = 9.9392296E-14
[DEBUG] 2017-09-29 14:50:18,566 -- BPR fold [11] iter 125: loss = 1095.4751, delta_loss = 13.069085, learn_rate = 1.04361906E-13
[DEBUG] 2017-09-29 14:50:18,566 -- BPR fold [1] iter 124: loss = 1624.2318, delta_loss = 12.732119, learn_rate = 8.524492E-12
[DEBUG] 2017-09-29 14:50:18,573 -- BPR fold [11] iter 126: loss = 1150.1555, delta_loss = -54.68042, learn_rate = 1.0958E-13
[DEBUG] 2017-09-29 14:50:18,573 -- BPR fold [1] iter 125: loss = 1591.414, delta_loss = 32.81793, learn_rate = 8.950716E-12
[DEBUG] 2017-09-29 14:50:18,582 -- BPR fold [1] iter 126: loss = 1646.7728, delta_loss = -55.35887, learn_rate = 9.398252E-12
[DEBUG] 2017-09-29 14:50:18,583 -- BPR fold [11] iter 127: loss = 1129.568, delta_loss = 20.58745, learn_rate = 5.479E-14
[DEBUG] 2017-09-29 14:50:18,594 -- BPR fold [11] iter 128: loss = 1120.9072, delta_loss = 8.660873, learn_rate = 5.75295E-14
[DEBUG] 2017-09-29 14:50:18,596 -- BPR fold [1] iter 127: loss = 1618.3665, delta_loss = 28.406378, learn_rate = 4.699126E-12
[DEBUG] 2017-09-29 14:50:18,601 -- BPR fold [11] iter 129: loss = 1159.6885, delta_loss = -38.781273, learn_rate = 6.040598E-14
[DEBUG] 2017-09-29 14:50:18,602 -- BPR fold [1] iter 128: loss = 1532.2235, delta_loss = 86.14284, learn_rate = 4.9340822E-12
[DEBUG] 2017-09-29 14:50:18,608 -- BPR fold [11] iter 130: loss = 1126.8035, delta_loss = 32.885025, learn_rate = 3.020299E-14
[DEBUG] 2017-09-29 14:50:18,609 -- BPR fold [1] iter 129: loss = 1579.5929, delta_loss = -47.369366, learn_rate = 5.1807864E-12
[DEBUG] 2017-09-29 14:50:18,614 -- BPR fold [11] iter 131: loss = 1142.4907, delta_loss = -15.687343, learn_rate = 3.1713137E-14
[DEBUG] 2017-09-29 14:50:18,615 -- BPR fold [1] iter 130: loss = 1628.1285, delta_loss = -48.535553, learn_rate = 2.5903932E-12
[DEBUG] 2017-09-29 14:50:18,620 -- BPR fold [11] iter 132: loss = 1172.9631, delta_loss = -30.47241, learn_rate = 1.5856569E-14
[DEBUG] 2017-09-29 14:50:18,623 -- BPR fold [1] iter 131: loss = 1585.1172, delta_loss = 43.011288, learn_rate = 1.2951966E-12
[DEBUG] 2017-09-29 14:50:18,627 -- BPR fold [11] iter 133: loss = 1139.3696, delta_loss = 33.593494, learn_rate = 7.928284E-15
[DEBUG] 2017-09-29 14:50:18,630 -- BPR fold [1] iter 132: loss = 1640.3002, delta_loss = -55.18293, learn_rate = 1.3599564E-12
[DEBUG] 2017-09-29 14:50:18,634 -- BPR fold [11] iter 134: loss = 1141.2767, delta_loss = -1.9070172, learn_rate = 8.324699E-15
[DEBUG] 2017-09-29 14:50:18,639 -- BPR fold [1] iter 133: loss = 1583.2878, delta_loss = 57.0123, learn_rate = 6.799782E-13
[DEBUG] 2017-09-29 14:50:18,643 -- BPR fold [11] iter 135: loss = 1120.5938, delta_loss = 20.682962, learn_rate = 4.1623495E-15
[DEBUG] 2017-09-29 14:50:18,646 -- BPR fold [1] iter 134: loss = 1588.789, delta_loss = -5.501158, learn_rate = 7.139771E-13
[DEBUG] 2017-09-29 14:50:18,652 -- BPR fold [11] iter 136: loss = 1129.7874, delta_loss = -9.193678, learn_rate = 4.370467E-15
[DEBUG] 2017-09-29 14:50:18,652 -- BPR fold [1] iter 135: loss = 1591.9336, delta_loss = -3.1445813, learn_rate = 3.5698855E-13
[DEBUG] 2017-09-29 14:50:18,693 -- BPR fold [1] iter 136: loss = 1610.3967, delta_loss = -18.463192, learn_rate = 1.7849428E-13
[DEBUG] 2017-09-29 14:50:18,699 -- BPR fold [11] iter 137: loss = 1144.2466, delta_loss = -14.459179, learn_rate = 2.1852334E-15
[DEBUG] 2017-09-29 14:50:18,707 -- BPR fold [1] iter 137: loss = 1599.401, delta_loss = 10.995802, learn_rate = 8.924714E-14
[DEBUG] 2017-09-29 14:50:18,717 -- BPR fold [1] iter 138: loss = 1580.3159, delta_loss = 19.084991, learn_rate = 9.37095E-14
[DEBUG] 2017-09-29 14:50:18,718 -- BPR fold [11] iter 138: loss = 1083.5576, delta_loss = 60.688942, learn_rate = 1.0926167E-15
[DEBUG] 2017-09-29 14:50:18,728 -- BPR fold [1] iter 139: loss = 1623.5862, delta_loss = -43.27022, learn_rate = 9.839497E-14
[DEBUG] 2017-09-29 14:50:18,729 -- BPR fold [11] iter 139: loss = 1151.049, delta_loss = -67.49126, learn_rate = 1.1472476E-15
[DEBUG] 2017-09-29 14:50:18,735 -- BPR fold [1] iter 140: loss = 1610.086, delta_loss = 13.500087, learn_rate = 4.9197486E-14
[DEBUG] 2017-09-29 14:50:18,736 -- BPR fold [11] iter 140: loss = 1143.5574, delta_loss = 7.4915657, learn_rate = 5.736238E-16
[DEBUG] 2017-09-29 14:50:18,744 -- BPR fold [11] iter 141: loss = 1109.4828, delta_loss = 34.07457, learn_rate = 6.0230496E-16
[DEBUG] 2017-09-29 14:50:18,744 -- BPR fold [1] iter 141: loss = 1563.5258, delta_loss = 46.560375, learn_rate = 5.165736E-14
[DEBUG] 2017-09-29 14:50:18,758 -- BPR fold [1] iter 142: loss = 1683.704, delta_loss = -120.178246, learn_rate = 5.424023E-14
[DEBUG] 2017-09-29 14:50:18,762 -- BPR fold [11] iter 142: loss = 1177.453, delta_loss = -67.97019, learn_rate = 6.324202E-16
[DEBUG] 2017-09-29 14:50:18,770 -- BPR fold [11] iter 143: loss = 1123.6534, delta_loss = 53.79946, learn_rate = 3.162101E-16
[DEBUG] 2017-09-29 14:50:18,771 -- BPR fold [1] iter 143: loss = 1682.2406, delta_loss = 1.4634353, learn_rate = 2.7120115E-14
[DEBUG] 2017-09-29 14:50:18,778 -- BPR fold [11] iter 144: loss = 1163.0352, delta_loss = -39.381645, learn_rate = 3.320206E-16
[DEBUG] 2017-09-29 14:50:18,786 -- BPR fold [1] iter 144: loss = 1614.6075, delta_loss = 67.63301, learn_rate = 2.847612E-14
[DEBUG] 2017-09-29 14:50:18,800 -- BPR fold [11] iter 145: loss = 1124.2712, delta_loss = 38.7639, learn_rate = 1.660103E-16
[DEBUG] 2017-09-29 14:50:18,817 -- BPR fold [11] iter 146: loss = 1100.4656, delta_loss = 23.805605, learn_rate = 1.7431082E-16
[DEBUG] 2017-09-29 14:50:18,826 -- BPR fold [1] iter 145: loss = 1582.7396, delta_loss = 31.867937, learn_rate = 2.9899924E-14
[DEBUG] 2017-09-29 14:50:18,829 -- BPR fold [11] iter 147: loss = 1087.1896, delta_loss = 13.276065, learn_rate = 1.8302636E-16
[DEBUG] 2017-09-29 14:50:18,840 -- BPR fold [11] iter 148: loss = 1122.9401, delta_loss = -35.750538, learn_rate = 1.9217768E-16
[DEBUG] 2017-09-29 14:50:18,856 -- BPR fold [1] iter 146: loss = 1647.6622, delta_loss = -64.92263, learn_rate = 3.139492E-14
[DEBUG] 2017-09-29 14:50:18,865 -- BPR fold [11] iter 149: loss = 1098.3706, delta_loss = 24.569452, learn_rate = 9.608884E-17
[DEBUG] 2017-09-29 14:50:18,873 -- BPR fold [1] iter 147: loss = 1603.0607, delta_loss = 44.60154, learn_rate = 1.569746E-14
[DEBUG] 2017-09-29 14:50:18,874 -- BPR fold [11] iter 150: loss = 1157.089, delta_loss = -58.718365, learn_rate = 1.00893284E-16
[DEBUG] 2017-09-29 14:50:18,889 -- BPR fold [11] iter 151: loss = 1114.326, delta_loss = 42.76296, learn_rate = 5.0446642E-17
[DEBUG] 2017-09-29 14:50:18,900 -- BPR fold [11] iter 152: loss = 1149.016, delta_loss = -34.68999, learn_rate = 5.2968974E-17
[DEBUG] 2017-09-29 14:50:18,901 -- BPR fold [1] iter 148: loss = 1586.5521, delta_loss = 16.50856, learn_rate = 1.6482334E-14
[DEBUG] 2017-09-29 14:50:18,915 -- BPR fold [1] iter 149: loss = 1651.2716, delta_loss = -64.71945, learn_rate = 1.730645E-14
[DEBUG] 2017-09-29 14:50:18,916 -- BPR fold [11] iter 153: loss = 1159.9496, delta_loss = -10.933555, learn_rate = 2.6484487E-17
[DEBUG] 2017-09-29 14:50:18,922 -- BPR fold [1] iter 150: loss = 1545.5737, delta_loss = 105.69789, learn_rate = 8.653225E-15
[DEBUG] 2017-09-29 14:50:18,926 -- BPR fold [11] iter 154: loss = 1183.7521, delta_loss = -23.802528, learn_rate = 1.32422434E-17
[DEBUG] 2017-09-29 14:50:18,932 -- BPR fold [1] iter 151: loss = 1596.0881, delta_loss = -50.514492, learn_rate = 9.085887E-15
[DEBUG] 2017-09-29 14:50:18,935 -- BPR fold [11] iter 155: loss = 1155.6166, delta_loss = 28.13561, learn_rate = 6.6211217E-18
[DEBUG] 2017-09-29 14:50:18,939 -- BPR fold [1] iter 152: loss = 1610.9044, delta_loss = -14.816234, learn_rate = 4.5429435E-15
[DEBUG] 2017-09-29 14:50:18,948 -- BPR fold [11] iter 156: loss = 1128.0668, delta_loss = 27.549696, learn_rate = 6.952178E-18
[DEBUG] 2017-09-29 14:50:18,949 -- BPR fold [1] iter 153: loss = 1626.7312, delta_loss = -15.826835, learn_rate = 2.2714717E-15
[DEBUG] 2017-09-29 14:50:18,959 -- BPR fold [11] iter 157: loss = 1098.6934, delta_loss = 29.37347, learn_rate = 7.299786E-18
[DEBUG] 2017-09-29 14:50:18,959 -- BPR fold [1] iter 154: loss = 1550.6356, delta_loss = 76.09561, learn_rate = 1.1357359E-15
