SESSIONID USERID REQUESTDATE REQUESTEDURL band_id music_genre instrumental
245 245 22:52:29 h:7_para_ti_amigo_kutegash d:37618 d:outro d:0
245 245 10:29:14 h:kutegash_porque_nao_mudas_por_mim d:37618 d:outro d:1
245 245 23:25:15 h:patinhas_flauta_gospel_da_veiga d:42337 d:rap_hip_hop d:1
245 245 10:16:00 h:hga_es_akela d:38987 d:rap_hip_hop d:0
245 245 20:13:35 h:dj_pak_shine_on_r_i_o_tribal_sound_remix_2008 d:38038 d:electronica_dance d:1
245 245 12:33:22 h:soa_falas_mal_novembro_2008 d:43923 d:rap_hip_hop d:0
245 245 07:08:58 h:mafia_crew_intervencao d:38041 d:rap_hip_hop d:0
245 245 22:46:13 h:aquele_que d:41935 d:rap_hip_hop d:0
245 245 21:42:00 h:sinceramente_diss_toppo d:41685 d:rap_hip_hop d:1
245 245 22:52:29 h:da_pa_dodo d:34756 d:rap_hip_hop d:0
245 245 10:40:56 h:na_street_facam_clic d:36605 d:rap_hip_hop d:1
245 245 15:34:19 h:rds5_ju_ft_mrk_um_dia_tudo_mudou d:39243 d:r_b d:1
245 245 23:06:03 h:o_nosso_amor_ft_don_sebkys d:42759 d:r_b d:1
245 245 13:17:39 h:digaz_jo_yo_bela_adormecida d:36985 d:rap_hip_hop d:0
245 245 22:22:26 h:novidade_2008_dj_cratera_dj_drix d:40059 d:outro d:1
245 245 14:27:06 h:puto_da_street_ft_mc_amaro_coneca_a_o_cp_bairro_padre_cruz_a_k_a_bpc d:39970 d:rap_hip_hop d:1
245 245 11:38:58 h:se_amanha d:35568 d:outro d:0
245 245 18:28:09 h:arte_urbana_ft_anjo_mrk d:40346 d:outro d:1
245 245 18:39:57 h:timas_one_love_pa_nhas_rapaz d:41526 d:rap_hip_hop d:1
245 245 22:37:13 h:jordin_chris_brown d:42464 d:rap_hip_hop d:1
245 245 11:29:50 h:estiga_para_o_pernas d:39754 d:rap_hip_hop d:0
245 245 08:57:26 h:sabes_onde_estou_kizomba_mix d:35411 d:electronica_dance d:1
245 245 21:41:34 h:dinheiro_pa_surviva_dasulla_ft_pof d:41583 d:rap_hip_hop d:1
245 245 12:21:48 h:baby_toca d:36237 d:rap_hip_hop d:1
245 245 17:36:50 h:ja_nao_voltam_ft_positive d:34019 d:outro d:1
245 245 22:08:53 h:dexan_fala_98 d:40437 d:rap_hip_hop d:0
245 245 14:59:04 h:diurna_azteka_shadow_nigga_improviso d:38025 d:outro d:1
245 245 07:43:45 h:p_unit_sorriso_ft_puto_ivo_ft_kjr_sob_mira_p_unit_productions d:36792 d:rap_hip_hop d:1
245 245 23:27:04 h:dj_boda_muinto_forte d:37988 d:alternativa d:1
245 245 20:31:35 h:puto_da_street_a_mais_um_dia d:39970 d:rap_hip_hop d:1
245 245 23:06:03 h:dj_shark_tem_cuidado_ft_kintrix d:39426 d:electronica_dance d:1
245 245 08:39:27 h:a_vida_a_bela d:40408 d:rap_hip_hop d:1
245 245 13:31:57 h:tu_a_s_quem_eu_quero_ft_lilhannah d:40346 d:outro d:1
245 245 22:51:44 h:resumo_do_passado_ft_inato d:40811 d:rap_hip_hop d:0
245 245 09:43:48 h:mc_pullinha_amth_bez_mana d:37293 d:rap_hip_hop d:0
245 245 22:50:09 h:mongodef_fala_fala d:37140 d:rap_hip_hop d:0
245 245 10:57:21 h:help_me_dolly d:38041 d:rap_hip_hop d:1
245 245 08:50:33 h:um_dia_no_gueto d:37833 d:rap_hip_hop d:0
245 245 06:28:53 h:rck_caminhos_errados d:44501 d:rap_hip_hop d:0
245 245 13:36:40 h:drop_it_on_me_vs_la_tortura_dj_shark d:39426 d:electronica_dance d:1
245 245 10:17:41 h:idade_dos_sonhos d:39628 d:pop d:0
245 245 08:00:28 h:damas_sem_valor d:36956 d:rap_hip_hop d:1
245 245 22:52:29 h:xoye_feat_jo_yo_fuck_that_bitches_carta_d_amor d:7106 d:null d:0
245 245 21:39:27 h:dinho_da_mil_um_caso_perdido_1 d:41803 d:rap_hip_hop d:0
245 245 06:13:24 h:sdm_ele_anda_por_ai d:41587 d:rap_hip_hop d:1
245 245 12:55:00 h:unit_warriors_ft_prophecy_ghetto_ki_ka_ta_complica d:39467 d:rap_hip_hop d:0
245 245 22:38:33 h:mc_ronaldo_2009_desculpa_xdd d:41581 d:rap_hip_hop d:0
245 245 22:51:44 h:yo_quiero_respirar_remix_dj_shark d:39426 d:electronica_dance d:1
245 245 10:38:15 h:1_vive_a_vida_kutegash d:37618 d:outro d:1
245 245 10:12:18 h:double_r_boyz_kalibrado_x d:37322 d:electronica_dance d:1
245 245 22:25:30 h:quero_te_1 d:36872 d:rap_hip_hop d:1
245 245 23:10:15 h:daruller_u_s_feat_p_paiva_wacklogia d:38259 d:outro d:1
245 245 22:42:20 h:imensida_o_royal_ma_fia_rap_shit d:38562 d:rap_hip_hop d:1
245 245 09:43:48 h:k_f_ft_mc_pullinha_diz_a_verdade d:37293 d:rap_hip_hop d:0
245 245 22:06:41 h:ghetto_ki_ka_ta_komplica d:41157 d:rap_hip_hop d:1
245 245 07:41:23 h:kixote_ft_morgadex_fredfox_amor_a_primeira_vista d:39564 d:rap_hip_hop d:1
245 245 07:18:22 h:kombatente_hot_skills d:37681 d:rap_hip_hop d:1
245 245 18:35:16 h:conexao_cp_bpc_ft_puto_da_street d:40346 d:outro d:1
245 245 22:20:28 h:hot_drums_2008 d:42805 d:outro d:1
245 245 22:14:04 h:kjr_feat_ark3da_7a_ca_u d:36792 d:rap_hip_hop d:1
245 245 22:07:26 h:mind_o_meu_destino_2008 d:41416 d:rap_hip_hop d:1
245 245 22:35:44 h:feitia_o d:41840 d:rock d:0
245 245 08:19:30 h:mrk_ft_hm_tens_o_dom_2008 d:41145 d:outro d:1
245 245 23:25:15 h:sequence_piano_beat_da_veiga d:42337 d:rap_hip_hop d:1
245 245 18:48:30 h:pinilha_ft_kannuka_espelho_teu d:43311 d:rap_hip_hop d:0
245 245 22:42:17 h:dih_ft_pigmeu_babynext_subras_bloock_underground d:43921 d:rap_hip_hop d:1
245 245 09:15:50 h:a_minha_hista_ria_ft_missy_e_gijoe d:35568 d:outro d:0
245 245 16:15:39 h:mini_kaixa_putto_otto_aqi_te_conto d:44622 d:rap_hip_hop d:1
245 245 08:07:47 h:crazy_feat_meek_eu_sem_ti d:36956 d:rap_hip_hop d:0
245 245 22:52:20 h:mc_babi_ft_f_kid_acabou_nao_da_mais d:33887 d:rap_hip_hop d:0
245 245 19:44:09 h:puto_da_street_hh d:39970 d:rap_hip_hop d:1
245 245 10:41:15 h:dj_rayl_style_odc d:38382 d:rap_hip_hop d:1
245 245 22:06:41 h:kalemba_feat_pongolove_1_remix_house_dj_drix d:40059 d:outro d:1
245 245 10:05:10 h:soldados_da_musgueira d:41587 d:rap_hip_hop d:1
245 245 11:29:41 h:freestyle_kuduro_dj_shark d:39426 d:electronica_dance d:1
245 245 23:25:17 h:guetto_zouk_vera_o_2008_beat_produced_da_veiga d:42337 d:rap_hip_hop d:1
245 245 06:28:53 h:mr_black_vida d:44501 d:rap_hip_hop d:0
245 245 07:40:52 h:dj_pak_my_arms_keep_missing_you_tribal_edition d:38038 d:electronica_dance d:1
245 245 11:43:57 h:revolua_ao d:36143 d:rap_hip_hop d:1
245 245 22:42:20 h:05_djas_di_street_krew_2008_dj_ka_nada_ku_techno d:43371 d:outro d:1
245 245 22:48:51 h:afsa_fora_a_suprema_queima_aleija_nao_existe_ninguem_melhor_que_nos d:40158 d:outro d:1
245 245 19:18:59 h:layah_ft_azteka_nigga_respeita d:38025 d:outro d:1
245 245 12:08:26 h:ft_ilusa_o d:36406 d:rap_hip_hop d:1
245 245 16:03:45 h:my_music_violin d:42939 d:electronica_dance d:1
245 245 19:28:36 h:difusa_o_ficaram_a_olhar_2009 d:44070 d:rap_hip_hop d:1
245 245 07:55:15 h:mrk_ft_rds5_skill_foste_uma_lia_a_o d:41145 d:outro d:1
245 245 19:17:29 h:somente_tu d:42116 d:rap_hip_hop d:0
245 245 22:20:28 h:5_rip_rest_in_peace_krill d:42866 d:outro d:1
245 245 22:49:40 h:dj_afs_props_arrentela_red_chikas d:40158 d:outro d:0
245 245 21:17:00 h:shakal_a_na_descontra d:37836 d:rap_hip_hop d:0
245 245 13:20:42 h:shakal_revolta d:37836 d:rap_hip_hop d:0
245 245 20:08:28 h:life_a_pa_kem_pode_pof_ft_dasulla d:41583 d:rap_hip_hop d:1
245 245 17:22:16 h:puto_mangas_lirikal_fight d:38468 d:rap_hip_hop d:1
245 245 20:51:06 h:o_coraa_a_o_manda_ft_rookie_m2_2009 d:41145 d:outro d:1
245 245 22:52:20 h:mc_babi_ft_laya_tudo_o_que_quero d:33887 d:rap_hip_hop d:0
245 245 10:22:05 h:nada_mudou_1 d:39663 d:punk d:0
245 245 23:27:04 h:beat_mundo_desconhecido_m_p3 d:39515 d:rap_hip_hop d:1
245 245 09:43:49 h:eu_na_o_vendo_o_meu_rap d:34019 d:outro d:0
245 245 10:52:12 h:11_mulher_que_deus_amou d:39984 d:rap_hip_hop d:0
245 245 17:48:36 h:positive_lucon_e_azteka_maste_r_g_freestyle d:38025 d:outro d:1
245 245 22:52:29 h:puto_da_street_benfica_derrotado d:39970 d:rap_hip_hop d:1
245 245 19:15:26 h:lutar_contra_esta_mara d:36872 d:rap_hip_hop d:0
245 245 11:43:47 h:revoltado_ft_passivo_esquece d:33754 d:rap_hip_hop d:1
245 245 12:31:51 h:vem_dana_ar_comigo_1 d:40299 d:outro d:0
245 245 22:52:20 h:mc_babi_na_o_tenhas_medo d:33887 d:rap_hip_hop d:0
245 245 10:01:41 h:kontrabando_musical_3k_street_soliders d:39472 d:rap_hip_hop d:1
245 245 23:25:15 h:nylon_arp_piano_beat_da_veiga d:42337 d:rap_hip_hop d:1
245 245 10:25:18 h:diz_me_quem_tu_a_s d:36736 d:reggae d:1
245 245 10:35:26 h:desiludido_nu_amor_myslo_ft_canuca d:37063 d:rap_hip_hop d:1
245 245 08:07:17 h:faz_por_gosto_na_o_por_moda_2008 d:41145 d:outro d:1
245 245 15:09:59 h:paranoia_de_um_drunk d:36406 d:rap_hip_hop d:1
245 245 07:30:23 h:wanda_com_participaa_ao_de_hugoge_volta_pra_mim d:38987 d:rap_hip_hop d:0
245 245 22:28:35 h:reconquista_ft_mind_morgadex_friko_rookie_2008 d:41145 d:outro d:1
245 245 21:24:09 h:presos_neste_asilo_pof_ft_dasulla d:41583 d:rap_hip_hop d:1
245 245 10:29:13 h:c_i_a_fire_k_na_o_sabes_em_quem_confiar d:36267 d:rap_hip_hop d:1
245 245 20:36:06 h:broadg_d_tox_vida_loka d:41587 d:rap_hip_hop d:1
245 245 22:22:26 h:jo_yo_feat_isek_digaz_3_styles_1 d:7106 d:null d:0
245 245 11:34:30 h:nelly_feat_mb_mundo_perdido_2008 d:43923 d:rap_hip_hop d:1
245 245 09:23:22 h:pooh_ft_miudo_do_va_movimento_outlaw d:39018 d:rap_hip_hop d:0
245 245 06:17:42 h:broadg_gnz_d_t_ox_vida_bandida d:41587 d:rap_hip_hop d:1
245 245 22:24:55 h:nem_sempre_a_como_queremos_ft_rjr d:40346 d:outro d:1
245 245 12:21:48 h:coneca_ao d:36237 d:rap_hip_hop d:1
245 245 22:42:17 h:dih_subraxblock_na_o_sou_o_k_tu_pensas_margem_sul_caparika d:43921 d:rap_hip_hop d:1
245 245 09:43:48 h:rua_beat_by_cyber d:38695 d:rap_hip_hop d:1
245 245 22:50:09 h:nos_vida_loca_feat_big_g d:43479 d:rap_hip_hop d:0
245 245 17:03:22 h:la_crise d:36642 d:rap_hip_hop d:1
245 245 10:35:26 h:quero_te_sentir d:35681 d:outro d:0
245 245 10:12:18 h:wone_es_a_razao_do_meu_viver d:38766 d:rap_hip_hop d:1
245 245 11:43:57 h:cadeia d:36143 d:rap_hip_hop d:1
245 245 23:16:12 h:morgadex_ft_infiltrado_amor_volta_para_mim_1 d:41685 d:rap_hip_hop d:1
245 245 23:25:18 h:molotov d:43978 d:rap_hip_hop d:0
245 245 22:08:53 h:ca_bu_dechan_infiliz_tchoras d:40437 d:rap_hip_hop d:0
245 245 09:40:49 h:o_guetto_faz_a_fora_a_1 d:41587 d:rap_hip_hop d:1
245 245 10:05:10 h:putas_droga_vinho d:40294 d:rap_hip_hop d:1
245 245 13:17:28 h:teus_labios_poder_beijar d:43923 d:rap_hip_hop d:1
245 245 10:41:34 h:dj_rayl_por_de_tra_s_do_escuro d:38382 d:rap_hip_hop d:1
245 245 22:07:25 h:stoned_2008_dj_drix d:40059 d:outro d:1
245 245 09:19:29 h:p_unit_sorrizo_a_vida_nao_a_1_hora_a_vida_nao_a_1_dia d:38952 d:rap_hip_hop d:0
245 245 11:29:50 h:salva_o_teu_couro d:39754 d:rap_hip_hop d:0
245 245 13:23:11 h:hugoge_life_na_tuga d:38987 d:rap_hip_hop d:0
245 245 21:49:57 h:so_pa_ti_joker_aki_esta_a_resposta d:41644 d:rap_hip_hop d:1
245 245 19:10:42 h:beatmafiacrew_19_mp3 d:38041 d:rap_hip_hop d:1
245 245 12:14:02 h:bcc_marko_ft_pikas_novo_movimento d:44380 d:rap_hip_hop d:1
245 245 11:44:17 h:leetkrew_bu_pensa d:38309 d:rap_hip_hop d:0
245 245 11:43:47 h:amo_te_alma_ga_mea d:39484 d:r_b d:0
245 245 23:06:03 h:quem_mete_fofo_no_club_mc_fly d:41678 d:rap_hip_hop d:1
245 245 22:42:20 h:esperana_a_you_ng_blood_feat_d_boss_e_mister_law d:43143 d:rap_hip_hop d:1
245 245 21:02:59 h:jo_blaze_feat_dj_ka_nada_indecisa_o d:43527 d:rap_hip_hop d:1
245 245 15:35:54 h:amizade_sem_prea_o d:39243 d:r_b d:1
245 245 10:44:56 h:sa_minha d:37917 d:rap_hip_hop d:0
245 245 23:25:05 h:dom_k_ft_angel_um_cre_perguntobe d:40873 d:rap_hip_hop d:1
245 245 22:22:26 h:amor_qe_me_poe_mc_saraiva_ft_mc_shark_mcs_de_ilusao d:43050 d:r_b d:0
245 245 13:51:28 h:mafia_crew_putas_droga_vinho_1 d:38041 d:rap_hip_hop d:0
245 245 17:23:33 h:beco_sem_saa_da_mortex_2005 d:37729 d:rap_hip_hop d:0
245 245 11:46:22 h:k_ppa_kid_ft_dra_kula_profundezas_obscuras d:40408 d:rap_hip_hop d:1
245 245 10:08:51 h:don_g_codigo_das_ruas d:44211 d:rap_hip_hop d:1
245 245 15:56:14 h:olha_a_minha_mira d:37594 d:rap_hip_hop d:1
245 245 22:42:20 h:nunca_mudei_ft_ntk d:40811 d:rap_hip_hop d:0
245 245 09:11:34 h:somos_caparicanos_new_sound d:37833 d:rap_hip_hop d:0
245 245 09:14:41 h:reflexao_de_viagem d:36688 d:rap_hip_hop d:1
245 245 14:04:59 h:sei_que_na_o_foi_o_fim_ph_neutro_mind_dianna d:39509 d:r_b d:1
245 245 12:41:19 h:mc_ciganita_a_mor_prefeito d:38028 d:rap_hip_hop d:0
245 245 09:43:23 h:realidade d:36974 d:rap_hip_hop d:1
245 245 22:52:29 h:nao_deixo_de_pensar_mk d:37618 d:outro d:1
245 245 22:52:20 h:sociedade_oculta_desculpa_mae_isolado_spm_mc_babi d:33887 d:rap_hip_hop d:0
245 245 08:39:20 h:dj_pak_intro_set_2007 d:38038 d:electronica_dance d:1
245 245 09:38:52 h:tropaz_di_ghetto_braborm_ft_hugoge_ft_bruno_ninguem_nos_manda_a_baixo d:36888 d:rap_hip_hop d:1
245 245 12:31:51 h:ft_dj_epsyn_first_power d:35411 d:electronica_dance d:1
245 245 09:57:02 h:cdk d:34377 d:rap_hip_hop d:0
245 245 22:06:02 h:filosofia_do_teu_olhar_ft_anjo_2008 d:41145 d:outro d:1
245 245 08:06:06 h:montikapta_ft_p_unit_sejam_benvind0s_ao_n0sso_mundo_mortex_dih_sh_add_put0_ivo d:38952 d:rap_hip_hop d:0
245 245 12:08:26 h:mas_a_culpa_na_o_foi_tua d:38041 d:rap_hip_hop d:0
245 245 22:07:26 h:united_soldiers_a_festa_e_nossa d:38259 d:outro d:1
245 245 23:27:04 h:a_dificil_beatkarkel_m_p3 d:39515 d:rap_hip_hop d:1
245 245 16:51:26 h:stress_maak_me_kapot_ft_bsf d:36296 d:rap_hip_hop d:1
245 245 22:52:29 h:putos_di_cp_rimas_inventadas d:39970 d:rap_hip_hop d:1
245 245 22:42:20 h:vibra_pa_c_v d:43143 d:rap_hip_hop d:0
245 245 10:23:20 h:o_passado_a_quem_te_ensina d:36605 d:rap_hip_hop d:1
245 245 09:44:04 h:r_i_p_nando d:41587 d:rap_hip_hop d:1
245 245 07:05:31 h:sempre_quando_nao_estas_ft_ikaruz_ntk d:43474 d:r_b d:1
245 245 22:20:28 h:4_6a_feira_reggaeton_ft_saraiva d:42866 d:outro d:1
245 245 22:52:29 h:punch_lineee_xoye_txara_feat_jo_yo_e_rb d:7106 d:null d:1
245 245 20:01:09 h:myka_feat_fizz_saoo_relatoss d:44108 d:rap_hip_hop d:1
245 245 22:31:22 h:yamakazis_vida_di_ghetto d:38317 d:rap_hip_hop d:0
245 245 18:18:41 h:don_hortega_mortex_dominus_improvisso_mortega_freestyle d:37729 d:rap_hip_hop d:0
245 245 12:55:36 h:thug_life_brabo_rm_feat_ajk d:36888 d:rap_hip_hop d:1
245 245 19:50:28 h:beatmafiacrew_carcel_g_mp3 d:38041 d:rap_hip_hop d:1
245 245 13:01:57 h:dj_shark_rock_ya_body_reggaeton_mix d:39426 d:electronica_dance d:1
245 245 13:02:08 h:kenny_g_ft_g_foxx_para_as_noxas_damas_2007 d:40143 d:rap_hip_hop d:1
245 245 21:01:13 h:paz_reggae_ganzas d:42790 d:reggae d:1
245 245 23:16:12 h:apresentaa_a_o_formal d:41685 d:rap_hip_hop d:1
245 245 09:29:46 h:intakto_opinia_o_viva_prod_intakto d:34860 d:rap_hip_hop d:0
245 245 09:24:34 h:p_unit_puto_ivo_ft_sorrizo_ft_mantas_monte_kapta_vive_a_rua_p_unit_productions d:38952 d:rap_hip_hop d:0
245 245 18:12:40 h:bishop_don_hortega_mortex_b_gy_rap_freestyle_beatbox d:37729 d:rap_hip_hop d:0
245 245 22:20:18 h:tudo_vale_a_pena_prod_likido_scratch_dj_logic_bebuxo_feat_agii d:42557 d:rap_hip_hop d:1
245 245 06:33:21 h:bloco111_fado_fardo_ghetto_stress d:43645 d:rap_hip_hop d:1
245 245 11:43:57 h:ghero_gangster_ft_ilusa_o_bobs_entra_no_jogo d:36406 d:rap_hip_hop d:1
245 245 22:21:08 h:jo_yo_feat_xoye_digaz_chetiff_filhos_bastardos d:7106 d:null d:0
245 245 10:35:17 h:danito_ft_myth_jp_lagrim_as_na_cara d:38736 d:r_b d:0
245 245 16:03:45 h:dj_xunxe_mix_2008_feat_dj_douglas d:42939 d:electronica_dance d:1
245 245 10:42:13 h:distinto_ft_hm_alta_visa_o d:38666 d:rap_hip_hop d:1
245 245 23:25:17 h:myka_feat_criatura_festa_privada d:44108 d:rap_hip_hop d:1
245 245 23:27:04 h:mc_babi_rest_in_peace d:33887 d:rap_hip_hop d:0
245 245 22:53:15 h:dj_dom_back_in_the_jungle d:37761 d:electronica_dance d:1
245 245 07:38:16 h:hugoge_ft_vanda_relaa_ao_destruida_2 d:38987 d:rap_hip_hop d:0
245 245 11:43:47 h:movimento_perfeito_ft_gangsquad_conseguimos d:33754 d:rap_hip_hop d:1
245 245 09:43:23 h:resposta_ao_kamel_estiga d:37063 d:rap_hip_hop d:1
245 245 22:22:26 h:apresentaa_ao_album_realidade_mc_saraiva d:43050 d:r_b d:0
245 245 19:46:55 h:amor_controverso_20_08_mcbboy_ft_bmc_com_vany_no_refrao d:41077 d:rap_hip_hop d:0
245 245 12:40:58 h:royal_ma_fia_sa_foda d:38562 d:rap_hip_hop d:1
245 245 17:41:27 h:puto_mangas_freestyle_dedi_katoria_pa_bxb d:38468 d:rap_hip_hop d:1
245 245 09:24:34 h:p_unit_kjr_contrabando_de_euro_producao_de_kjr_e_arkeda d:38952 d:rap_hip_hop d:1
245 245 22:54:00 h:mc_pica_facismo_nunca_mais_mixtape_dj_kapa d:41984 d:rap_hip_hop d:0
245 245 16:03:03 h:dih_whats_up_subras_underground_mp_3 d:43921 d:rap_hip_hop d:1
245 245 10:34:51 h:dj_hf_zig_zag_remix d:39777 d:electronica_dance d:1
245 245 22:50:22 h:inato_ft_infiltrado_amor_sofrimento d:41685 d:rap_hip_hop d:1
245 245 09:29:53 h:buraco_negro_novo_som d:37833 d:rap_hip_hop d:0
245 245 20:35:12 h:shakal_sai_droga d:37836 d:rap_hip_hop d:0
245 245 21:58:40 h:kuduro_pa_2008_dj_drix d:40059 d:outro d:1
245 245 22:42:20 h:djony_mc_nada_nu_ka_kre_faxi_di_nos_vida d:39556 d:outro d:1
245 245 09:42:14 h:p_unit_montikapta_gira_me_essa_mortex_s_a_m_m_antas_dih_nuno d:38952 d:rap_hip_hop d:1
245 245 23:25:15 h:viola_beat_da_veiga d:42337 d:rap_hip_hop d:1
245 245 16:53:24 h:digaz_eu_e_a_morte d:36985 d:rap_hip_hop d:0
245 245 22:06:02 h:puto_mangas_avakalh_o d:38468 d:rap_hip_hop d:1
245 245 19:06:10 h:dj_douglas_in_noddy_di_guetto_50cente d:42939 d:electronica_dance d:1
245 245 22:25:57 h:infiltrado_ft_inato_dia_a_dia d:41685 d:rap_hip_hop d:1
245 245 07:33:45 h:conexa_o_1 d:37422 d:rap_hip_hop d:0
245 245 22:25:57 h:na_o_sei_o_que_aconteceu d:41685 d:rap_hip_hop d:1
245 245 22:50:22 h:inato_ft_infiltrado_be_be_beef_era_o_que_que_que_queriam_diss_toppo d:41685 d:rap_hip_hop d:1
245 245 22:06:41 h:frestylee d:41157 d:rap_hip_hop d:1
245 245 14:59:04 h:isto_a_odc_com_fredfox d:37594 d:rap_hip_hop d:1
245 245 16:03:45 h:dinho_da_mil_o_nosso_bairro d:41803 d:rap_hip_hop d:0
245 245 12:19:14 h:para_todas_as_ma_es_mortex_shadd d:37729 d:rap_hip_hop d:0
245 245 17:32:52 h:debora_ft_azteka_lucone_no_refra_o_sentimento_amo_r d:38025 d:outro d:1
245 245 22:07:25 h:a_putto_barra_aka_soldier_meus_br0sa d:43581 d:rap_hip_hop d:1
245 245 10:35:27 h:destino_traa_ado_canuca d:37063 d:rap_hip_hop d:1
245 245 23:25:15 h:dom_k_jakeline_palavras_raras d:37315 d:rap_hip_hop d:1
245 245 21:06:35 h:adeus_jumper_ft_inato d:42116 d:rap_hip_hop d:0
245 245 11:43:58 h:vampiros d:34755 d:rap_hip_hop d:1
245 245 10:22:05 h:tropa_jp_kombate d:38041 d:rap_hip_hop d:0
245 245 22:25:30 h:isolado_ft_toppo_pooh_nao_ha_solua_ao d:36872 d:rap_hip_hop d:1
245 245 06:58:47 h:as_portas_do_inferno d:38041 d:rap_hip_hop d:1
245 245 22:52:29 h:fds_drc_im_ready_for_love d:42928 d:outro d:1
245 245 15:12:31 h:bgd_bagdad d:39449 d:rap_hip_hop d:1
245 245 13:07:37 h:mctropas_o_peso_da_culpa_r_i_p_filha d:37223 d:rap_hip_hop d:0
245 245 22:52:20 h:mc_babi_quero_te d:33887 d:rap_hip_hop d:0
245 245 17:31:05 h:atmosfera_hot_caligula_m_ixtape_hora_de_ponta d:39164 d:rap_hip_hop d:1
245 245 10:41:15 h:dj_rayl_radar_de_skill d:38382 d:rap_hip_hop d:1
245 245 06:35:54 h:splinter_kamy_30_de_fevereiro_prod_raze d:38280 d:rap_hip_hop d:1
245 245 22:24:03 h:cenas_da_vida_ft_phpulga d:40346 d:outro d:1
245 245 12:40:58 h:mongodef_nao_temos_culpa d:37140 d:rap_hip_hop d:1
245 245 22:52:20 h:mc_babi_damo_que_eu_venero d:33887 d:rap_hip_hop d:0
245 245 22:52:29 h:rb_feat_jo_yo_apanha_me_se_puderes d:7106 d:null d:0
245 245 11:26:47 h:tunning_its_not_a_crime d:35411 d:electronica_dance d:1
245 245 16:32:12 h:a_simples_mortex_amostra_do_album_b_c_r_prod_patron_a_versa_o_incompleta_a d:37729 d:rap_hip_hop d:0
245 245 22:42:17 h:dih_subraxblo_ck_ms_o_rap_a_me_eskea_e_productionz_dihkaparikazi d:43921 d:rap_hip_hop d:1
245 245 13:58:38 h:mix_house_ma_babete_2008_djlinduxo d:39585 d:industrial d:1
245 245 12:21:48 h:md_diz d:36237 d:rap_hip_hop d:0
245 245 17:18:06 h:clic_family_feat_thirtennball d:36642 d:rap_hip_hop d:1
245 245 22:52:29 h:guitarra_1 d:37618 d:outro d:1
245 245 22:06:41 h:kuza_bruto_2008_dj_cratera_dj_drix d:40059 d:outro d:1
245 245 13:29:15 h:foste_uma_mulher_de_coragem_pikya d:40849 d:rap_hip_hop d:0
245 245 10:44:56 h:mutaa_a_o_v2 d:37917 d:rap_hip_hop d:0
245 245 22:52:29 h:guitarra_3 d:37618 d:outro d:1
245 245 15:47:56 h:desculpa_foi_um_erro_2008 d:39243 d:r_b d:1
245 245 22:25:30 h:nao_quero_perder_te_amor_feat_dysonn d:36872 d:rap_hip_hop d:1
245 245 12:31:51 h:eu_quero_te_ter_aqui d:40299 d:outro d:0
245 245 09:57:45 h:feat_chullage d:39984 d:rap_hip_hop d:0
245 245 22:22:26 h:people_dance_this_music_2008_dj_drix d:40059 d:outro d:1
245 245 11:43:47 h:sa_eu_e_tu d:39484 d:r_b d:0
245 245 12:33:34 h:apaguei_te_a_a_a_a d:43606 d:rap_hip_hop d:0
245 245 10:41:35 h:prisao_domiciliaria d:38444 d:rap_hip_hop d:0
245 245 10:29:31 h:mafia_crew_safoda_toda_a_bofia_remix_estrilho d:36406 d:rap_hip_hop d:1
245 245 22:52:29 h:a_vossa_hista_ria_mk d:37618 d:outro d:0
245 245 09:15:26 h:aquele_momento_1 d:41682 d:r_b d:0
245 245 22:23:19 h:sentimento_ft_spm d:40346 d:outro d:1
245 245 14:47:45 h:money_vai_e_vem d:40294 d:rap_hip_hop d:1
245 245 21:59:14 h:existence_bass_of_drums d:39255 d:electronica_dance d:1
245 245 14:50:51 h:mafia_crew_drunk_style d:36406 d:rap_hip_hop d:1
245 245 11:44:07 h:rayl_paulo_ref_ra_o_simplesm_ente_amor d:36255 d:rap_hip_hop d:0
245 245 13:20:42 h:shakal_eu_gosto_de_ti_matxu d:37836 d:rap_hip_hop d:0
245 245 10:37:36 h:guerra_de_vida d:39803 d:rap_hip_hop d:0
245 245 17:26:10 h:puto_da_street_ft_rjr_na_a_rea d:39970 d:rap_hip_hop d:1
245 245 22:06:31 h:mrk_ft_rookie_quero_te_para_sempre_regravado_2008 d:41145 d:outro d:1
245 245 22:22:26 h:tudo_qomea_ou_no_msn_mc_saraiva_2008 d:43050 d:r_b d:0
245 245 09:40:07 h:introspectiva_pt1 d:36974 d:rap_hip_hop d:1
245 245 22:48:12 h:relatos_do_nosso_mundo d:41984 d:rap_hip_hop d:1
245 245 15:36:18 h:foi_com_um_olhar d:40811 d:rap_hip_hop d:0
245 245 12:39:44 h:princesa_do_meu_coraa_ao d:43923 d:rap_hip_hop d:1
245 245 09:44:38 h:na_o_posso_ficar_calado d:33754 d:rap_hip_hop d:1
245 245 08:58:01 h:mental_mente d:40408 d:rap_hip_hop d:1
245 245 21:37:36 h:puto_mangas_props_pa_jorge_peixinho d:38468 d:rap_hip_hop d:1
245 245 12:09:10 h:real_mc_as_vezes d:38259 d:outro d:1
245 245 10:29:31 h:mafia_crew_drama d:36406 d:rap_hip_hop d:0
245 245 22:25:30 h:mafiacrew_ameaa_a_de_um_drunk_mp3 d:38041 d:rap_hip_hop d:0
