userid,itemid,rating,band_id,music_genre,instrumental
245,h:tu_a_s_quem_eu_quero_ft_lilhannah,1,d:40346,d:outro,d:1
245,h:resumo_do_passado_ft_inato,1,d:40811,d:rap_hip_hop,d:0
245,h:mc_pullinha_amth_bez_mana,1,d:37293,d:rap_hip_hop,d:0
245,h:mongodef_fala_fala,1,d:37140,d:rap_hip_hop,d:0
245,h:help_me_dolly,1,d:38041,d:rap_hip_hop,d:1
245,h:um_dia_no_gueto,1,d:37833,d:rap_hip_hop,d:0
245,h:rck_caminhos_errados,1,d:44501,d:rap_hip_hop,d:0
245,h:drop_it_on_me_vs_la_tortura_dj_shark,1,d:39426,d:electronica_dance,d:1
245,h:idade_dos_sonhos,1,d:39628,d:pop,d:0
245,h:damas_sem_valor,1,d:36956,d:rap_hip_hop,d:1
245,h:xoye_feat_jo_yo_fuck_that_bitches_carta_d_amor,1,d:7106,d:null,d:0
245,h:dinho_da_mil_um_caso_perdido_1,1,d:41803,d:rap_hip_hop,d:0
245,h:sdm_ele_anda_por_ai,1,d:41587,d:rap_hip_hop,d:1
245,h:unit_warriors_ft_prophecy_ghetto_ki_ka_ta_complica,1,d:39467,d:rap_hip_hop,d:0
245,h:mc_ronaldo_2009_desculpa_xdd,1,d:41581,d:rap_hip_hop,d:0
245,h:yo_quiero_respirar_remix_dj_shark,1,d:39426,d:electronica_dance,d:1
245,h:1_vive_a_vida_kutegash,1,d:37618,d:outro,d:1
245,h:double_r_boyz_kalibrado_x,1,d:37322,d:electronica_dance,d:1
245,h:quero_te_1,1,d:36872,d:rap_hip_hop,d:1
245,h:daruller_u_s_feat_p_paiva_wacklogia,1,d:38259,d:outro,d:1
245,h:imensida_o_royal_ma_fia_rap_shit,1,d:38562,d:rap_hip_hop,d:1
245,h:k_f_ft_mc_pullinha_diz_a_verdade,1,d:37293,d:rap_hip_hop,d:0
245,h:ghetto_ki_ka_ta_komplica,1,d:41157,d:rap_hip_hop,d:1
245,h:kixote_ft_morgadex_fredfox_amor_a_primeira_vista,1,d:39564,d:rap_hip_hop,d:1
245,h:kombatente_hot_skills,1,d:37681,d:rap_hip_hop,d:1
245,h:conexao_cp_bpc_ft_puto_da_street,1,d:40346,d:outro,d:1
245,h:hot_drums_2008,1,d:42805,d:outro,d:1
245,h:kjr_feat_ark3da_7a_ca_u,1,d:36792,d:rap_hip_hop,d:1
245,h:mind_o_meu_destino_2008,1,d:41416,d:rap_hip_hop,d:1
245,h:feitia_o,1,d:41840,d:rock,d:0
245,h:mrk_ft_hm_tens_o_dom_2008,1,d:41145,d:outro,d:1
245,h:sequence_piano_beat_da_veiga,1,d:42337,d:rap_hip_hop,d:1
245,h:pinilha_ft_kannuka_espelho_teu,1,d:43311,d:rap_hip_hop,d:0
245,h:dih_ft_pigmeu_babynext_subras_bloock_underground,1,d:43921,d:rap_hip_hop,d:1
245,h:a_minha_hista_ria_ft_missy_e_gijoe,1,d:35568,d:outro,d:0
245,h:mini_kaixa_putto_otto_aqi_te_conto,1,d:44622,d:rap_hip_hop,d:1
245,h:crazy_feat_meek_eu_sem_ti,1,d:36956,d:rap_hip_hop,d:0
245,h:mc_babi_ft_f_kid_acabou_nao_da_mais,1,d:33887,d:rap_hip_hop,d:0
245,h:puto_da_street_hh,1,d:39970,d:rap_hip_hop,d:1
245,h:dj_rayl_style_odc,1,d:38382,d:rap_hip_hop,d:1
245,h:kalemba_feat_pongolove_1_remix_house_dj_drix,1,d:40059,d:outro,d:1
245,h:soldados_da_musgueira,1,d:41587,d:rap_hip_hop,d:1
245,h:freestyle_kuduro_dj_shark,1,d:39426,d:electronica_dance,d:1
245,h:guetto_zouk_vera_o_2008_beat_produced_da_veiga,1,d:42337,d:rap_hip_hop,d:1
245,h:mr_black_vida,1,d:44501,d:rap_hip_hop,d:0
245,h:dj_pak_my_arms_keep_missing_you_tribal_edition,1,d:38038,d:electronica_dance,d:1
245,h:revolua_ao,1,d:36143,d:rap_hip_hop,d:1
245,h:05_djas_di_street_krew_2008_dj_ka_nada_ku_techno,1,d:43371,d:outro,d:1
245,h:afsa_fora_a_suprema_queima_aleija_nao_existe_ninguem_melhor_que_nos,1,d:40158,d:outro,d:1
245,h:layah_ft_azteka_nigga_respeita,1,d:38025,d:outro,d:1
245,h:ft_ilusa_o,1,d:36406,d:rap_hip_hop,d:1
245,h:my_music_violin,1,d:42939,d:electronica_dance,d:1
245,h:difusa_o_ficaram_a_olhar_2009,1,d:44070,d:rap_hip_hop,d:1
245,h:mrk_ft_rds5_skill_foste_uma_lia_a_o,1,d:41145,d:outro,d:1
245,h:somente_tu,1,d:42116,d:rap_hip_hop,d:0
245,h:5_rip_rest_in_peace_krill,1,d:42866,d:outro,d:1
245,h:dj_afs_props_arrentela_red_chikas,1,d:40158,d:outro,d:0
245,h:shakal_a_na_descontra,1,d:37836,d:rap_hip_hop,d:0
245,h:shakal_revolta,1,d:37836,d:rap_hip_hop,d:0
245,h:life_a_pa_kem_pode_pof_ft_dasulla,1,d:41583,d:rap_hip_hop,d:1
245,h:puto_mangas_lirikal_fight,1,d:38468,d:rap_hip_hop,d:1
245,h:o_coraa_a_o_manda_ft_rookie_m2_2009,1,d:41145,d:outro,d:1
245,h:mc_babi_ft_laya_tudo_o_que_quero,1,d:33887,d:rap_hip_hop,d:0
245,h:nada_mudou_1,1,d:39663,d:punk,d:0
245,h:beat_mundo_desconhecido_m_p3,1,d:39515,d:rap_hip_hop,d:1
245,h:eu_na_o_vendo_o_meu_rap,1,d:34019,d:outro,d:0
245,h:11_mulher_que_deus_amou,1,d:39984,d:rap_hip_hop,d:0
245,h:positive_lucon_e_azteka_maste_r_g_freestyle,1,d:38025,d:outro,d:1
245,h:puto_da_street_benfica_derrotado,1,d:39970,d:rap_hip_hop,d:1
245,h:lutar_contra_esta_mara,1,d:36872,d:rap_hip_hop,d:0
245,h:revoltado_ft_passivo_esquece,1,d:33754,d:rap_hip_hop,d:1
245,h:vem_dana_ar_comigo_1,1,d:40299,d:outro,d:0
245,h:mc_babi_na_o_tenhas_medo,1,d:33887,d:rap_hip_hop,d:0
245,h:kontrabando_musical_3k_street_soliders,1,d:39472,d:rap_hip_hop,d:1
245,h:nylon_arp_piano_beat_da_veiga,1,d:42337,d:rap_hip_hop,d:1
245,h:diz_me_quem_tu_a_s,1,d:36736,d:reggae,d:1
245,h:desiludido_nu_amor_myslo_ft_canuca,1,d:37063,d:rap_hip_hop,d:1
245,h:faz_por_gosto_na_o_por_moda_2008,1,d:41145,d:outro,d:1
245,h:paranoia_de_um_drunk,1,d:36406,d:rap_hip_hop,d:1
245,h:wanda_com_participaa_ao_de_hugoge_volta_pra_mim,1,d:38987,d:rap_hip_hop,d:0
245,h:reconquista_ft_mind_morgadex_friko_rookie_2008,1,d:41145,d:outro,d:1
245,h:presos_neste_asilo_pof_ft_dasulla,1,d:41583,d:rap_hip_hop,d:1
245,h:c_i_a_fire_k_na_o_sabes_em_quem_confiar,1,d:36267,d:rap_hip_hop,d:1
245,h:broadg_d_tox_vida_loka,1,d:41587,d:rap_hip_hop,d:1
245,h:jo_yo_feat_isek_digaz_3_styles_1,1,d:7106,d:null,d:0
245,h:nelly_feat_mb_mundo_perdido_2008,1,d:43923,d:rap_hip_hop,d:1
245,h:pooh_ft_miudo_do_va_movimento_outlaw,1,d:39018,d:rap_hip_hop,d:0
245,h:broadg_gnz_d_t_ox_vida_bandida,1,d:41587,d:rap_hip_hop,d:1
245,h:nem_sempre_a_como_queremos_ft_rjr,1,d:40346,d:outro,d:1
245,h:coneca_ao,1,d:36237,d:rap_hip_hop,d:1
245,h:dih_subraxblock_na_o_sou_o_k_tu_pensas_margem_sul_caparika,1,d:43921,d:rap_hip_hop,d:1
245,h:rua_beat_by_cyber,1,d:38695,d:rap_hip_hop,d:1
245,h:nos_vida_loca_feat_big_g,1,d:43479,d:rap_hip_hop,d:0
245,h:la_crise,1,d:36642,d:rap_hip_hop,d:1
245,h:quero_te_sentir,1,d:35681,d:outro,d:0
245,h:wone_es_a_razao_do_meu_viver,1,d:38766,d:rap_hip_hop,d:1
245,h:cadeia,1,d:36143,d:rap_hip_hop,d:1
245,h:morgadex_ft_infiltrado_amor_volta_para_mim_1,1,d:41685,d:rap_hip_hop,d:1
245,h:molotov,1,d:43978,d:rap_hip_hop,d:0
245,h:ca_bu_dechan_infiliz_tchoras,1,d:40437,d:rap_hip_hop,d:0
245,h:o_guetto_faz_a_fora_a_1,1,d:41587,d:rap_hip_hop,d:1
245,h:putas_droga_vinho,1,d:40294,d:rap_hip_hop,d:1
245,h:teus_labios_poder_beijar,1,d:43923,d:rap_hip_hop,d:1
245,h:dj_rayl_por_de_tra_s_do_escuro,1,d:38382,d:rap_hip_hop,d:1
245,h:stoned_2008_dj_drix,1,d:40059,d:outro,d:1
245,h:p_unit_sorrizo_a_vida_nao_a_1_hora_a_vida_nao_a_1_dia,1,d:38952,d:rap_hip_hop,d:0
245,h:salva_o_teu_couro,1,d:39754,d:rap_hip_hop,d:0
245,h:hugoge_life_na_tuga,1,d:38987,d:rap_hip_hop,d:0
245,h:so_pa_ti_joker_aki_esta_a_resposta,1,d:41644,d:rap_hip_hop,d:1
245,h:beatmafiacrew_19_mp3,1,d:38041,d:rap_hip_hop,d:1
245,h:bcc_marko_ft_pikas_novo_movimento,1,d:44380,d:rap_hip_hop,d:1
245,h:leetkrew_bu_pensa,1,d:38309,d:rap_hip_hop,d:0
245,h:amo_te_alma_ga_mea,1,d:39484,d:r_b,d:0
245,h:quem_mete_fofo_no_club_mc_fly,1,d:41678,d:rap_hip_hop,d:1
245,h:esperana_a_you_ng_blood_feat_d_boss_e_mister_law,1,d:43143,d:rap_hip_hop,d:1
245,h:jo_blaze_feat_dj_ka_nada_indecisa_o,1,d:43527,d:rap_hip_hop,d:1
245,h:amizade_sem_prea_o,1,d:39243,d:r_b,d:1
245,h:sa_minha,1,d:37917,d:rap_hip_hop,d:0
245,h:dom_k_ft_angel_um_cre_perguntobe,1,d:40873,d:rap_hip_hop,d:1
245,h:amor_qe_me_poe_mc_saraiva_ft_mc_shark_mcs_de_ilusao,1,d:43050,d:r_b,d:0
245,h:mafia_crew_putas_droga_vinho_1,1,d:38041,d:rap_hip_hop,d:0
245,h:beco_sem_saa_da_mortex_2005,1,d:37729,d:rap_hip_hop,d:0
245,h:k_ppa_kid_ft_dra_kula_profundezas_obscuras,1,d:40408,d:rap_hip_hop,d:1
245,h:don_g_codigo_das_ruas,1,d:44211,d:rap_hip_hop,d:1
245,h:olha_a_minha_mira,1,d:37594,d:rap_hip_hop,d:1
245,h:nunca_mudei_ft_ntk,1,d:40811,d:rap_hip_hop,d:0
245,h:somos_caparicanos_new_sound,1,d:37833,d:rap_hip_hop,d:0
245,h:reflexao_de_viagem,1,d:36688,d:rap_hip_hop,d:1
245,h:sei_que_na_o_foi_o_fim_ph_neutro_mind_dianna,1,d:39509,d:r_b,d:1
245,h:mc_ciganita_a_mor_prefeito,1,d:38028,d:rap_hip_hop,d:0
245,h:realidade,1,d:36974,d:rap_hip_hop,d:1
245,h:nao_deixo_de_pensar_mk,1,d:37618,d:outro,d:1
245,h:sociedade_oculta_desculpa_mae_isolado_spm_mc_babi,1,d:33887,d:rap_hip_hop,d:0
245,h:dj_pak_intro_set_2007,1,d:38038,d:electronica_dance,d:1
245,h:tropaz_di_ghetto_braborm_ft_hugoge_ft_bruno_ninguem_nos_manda_a_baixo,1,d:36888,d:rap_hip_hop,d:1
245,h:ft_dj_epsyn_first_power,1,d:35411,d:electronica_dance,d:1
245,h:cdk,1,d:34377,d:rap_hip_hop,d:0
245,h:filosofia_do_teu_olhar_ft_anjo_2008,1,d:41145,d:outro,d:1
245,h:montikapta_ft_p_unit_sejam_benvind0s_ao_n0sso_mundo_mortex_dih_sh_add_put0_ivo,1,d:38952,d:rap_hip_hop,d:0
245,h:mas_a_culpa_na_o_foi_tua,1,d:38041,d:rap_hip_hop,d:0
245,h:united_soldiers_a_festa_e_nossa,1,d:38259,d:outro,d:1
245,h:a_dificil_beatkarkel_m_p3,1,d:39515,d:rap_hip_hop,d:1
245,h:stress_maak_me_kapot_ft_bsf,1,d:36296,d:rap_hip_hop,d:1
245,h:putos_di_cp_rimas_inventadas,1,d:39970,d:rap_hip_hop,d:1
245,h:vibra_pa_c_v,1,d:43143,d:rap_hip_hop,d:0
245,h:o_passado_a_quem_te_ensina,1,d:36605,d:rap_hip_hop,d:1
245,h:r_i_p_nando,1,d:41587,d:rap_hip_hop,d:1
245,h:sempre_quando_nao_estas_ft_ikaruz_ntk,1,d:43474,d:r_b,d:1
245,h:4_6a_feira_reggaeton_ft_saraiva,1,d:42866,d:outro,d:1
245,h:punch_lineee_xoye_txara_feat_jo_yo_e_rb,1,d:7106,d:null,d:1
245,h:myka_feat_fizz_saoo_relatoss,1,d:44108,d:rap_hip_hop,d:1
245,h:yamakazis_vida_di_ghetto,1,d:38317,d:rap_hip_hop,d:0
245,h:don_hortega_mortex_dominus_improvisso_mortega_freestyle,1,d:37729,d:rap_hip_hop,d:0
245,h:thug_life_brabo_rm_feat_ajk,1,d:36888,d:rap_hip_hop,d:1
245,h:beatmafiacrew_carcel_g_mp3,1,d:38041,d:rap_hip_hop,d:1
245,h:dj_shark_rock_ya_body_reggaeton_mix,1,d:39426,d:electronica_dance,d:1
245,h:kenny_g_ft_g_foxx_para_as_noxas_damas_2007,1,d:40143,d:rap_hip_hop,d:1
245,h:paz_reggae_ganzas,1,d:42790,d:reggae,d:1
245,h:apresentaa_a_o_formal,1,d:41685,d:rap_hip_hop,d:1
245,h:intakto_opinia_o_viva_prod_intakto,1,d:34860,d:rap_hip_hop,d:0
245,h:p_unit_puto_ivo_ft_sorrizo_ft_mantas_monte_kapta_vive_a_rua_p_unit_productions,1,d:38952,d:rap_hip_hop,d:0
245,h:bishop_don_hortega_mortex_b_gy_rap_freestyle_beatbox,1,d:37729,d:rap_hip_hop,d:0
245,h:tudo_vale_a_pena_prod_likido_scratch_dj_logic_bebuxo_feat_agii,1,d:42557,d:rap_hip_hop,d:1
245,h:bloco111_fado_fardo_ghetto_stress,1,d:43645,d:rap_hip_hop,d:1
245,h:ghero_gangster_ft_ilusa_o_bobs_entra_no_jogo,1,d:36406,d:rap_hip_hop,d:1
245,h:jo_yo_feat_xoye_digaz_chetiff_filhos_bastardos,1,d:7106,d:null,d:0
245,h:danito_ft_myth_jp_lagrim_as_na_cara,1,d:38736,d:r_b,d:0
245,h:dj_xunxe_mix_2008_feat_dj_douglas,1,d:42939,d:electronica_dance,d:1
245,h:distinto_ft_hm_alta_visa_o,1,d:38666,d:rap_hip_hop,d:1
245,h:myka_feat_criatura_festa_privada,1,d:44108,d:rap_hip_hop,d:1
245,h:mc_babi_rest_in_peace,1,d:33887,d:rap_hip_hop,d:0
245,h:dj_dom_back_in_the_jungle,1,d:37761,d:electronica_dance,d:1
245,h:hugoge_ft_vanda_relaa_ao_destruida_2,1,d:38987,d:rap_hip_hop,d:0
245,h:movimento_perfeito_ft_gangsquad_conseguimos,1,d:33754,d:rap_hip_hop,d:1
245,h:resposta_ao_kamel_estiga,1,d:37063,d:rap_hip_hop,d:1
245,h:apresentaa_ao_album_realidade_mc_saraiva,1,d:43050,d:r_b,d:0
245,h:amor_controverso_20_08_mcbboy_ft_bmc_com_vany_no_refrao,1,d:41077,d:rap_hip_hop,d:0
245,h:royal_ma_fia_sa_foda,1,d:38562,d:rap_hip_hop,d:1
245,h:puto_mangas_freestyle_dedi_katoria_pa_bxb,1,d:38468,d:rap_hip_hop,d:1
245,h:p_unit_kjr_contrabando_de_euro_producao_de_kjr_e_arkeda,1,d:38952,d:rap_hip_hop,d:1
245,h:mc_pica_facismo_nunca_mais_mixtape_dj_kapa,1,d:41984,d:rap_hip_hop,d:0
245,h:dih_whats_up_subras_underground_mp_3,1,d:43921,d:rap_hip_hop,d:1
245,h:dj_hf_zig_zag_remix,1,d:39777,d:electronica_dance,d:1
245,h:inato_ft_infiltrado_amor_sofrimento,1,d:41685,d:rap_hip_hop,d:1
245,h:buraco_negro_novo_som,1,d:37833,d:rap_hip_hop,d:0
245,h:shakal_sai_droga,1,d:37836,d:rap_hip_hop,d:0
245,h:kuduro_pa_2008_dj_drix,1,d:40059,d:outro,d:1
245,h:djony_mc_nada_nu_ka_kre_faxi_di_nos_vida,1,d:39556,d:outro,d:1
245,h:p_unit_montikapta_gira_me_essa_mortex_s_a_m_m_antas_dih_nuno,1,d:38952,d:rap_hip_hop,d:1
245,h:viola_beat_da_veiga,1,d:42337,d:rap_hip_hop,d:1
245,h:digaz_eu_e_a_morte,1,d:36985,d:rap_hip_hop,d:0
245,h:puto_mangas_avakalh_o,1,d:38468,d:rap_hip_hop,d:1
245,h:dj_douglas_in_noddy_di_guetto_50cente,1,d:42939,d:electronica_dance,d:1
245,h:infiltrado_ft_inato_dia_a_dia,1,d:41685,d:rap_hip_hop,d:1
245,h:conexa_o_1,1,d:37422,d:rap_hip_hop,d:0
245,h:na_o_sei_o_que_aconteceu,1,d:41685,d:rap_hip_hop,d:1
245,h:inato_ft_infiltrado_be_be_beef_era_o_que_que_que_queriam_diss_toppo,1,d:41685,d:rap_hip_hop,d:1
245,h:frestylee,1,d:41157,d:rap_hip_hop,d:1
245,h:isto_a_odc_com_fredfox,1,d:37594,d:rap_hip_hop,d:1
245,h:dinho_da_mil_o_nosso_bairro,1,d:41803,d:rap_hip_hop,d:0
245,h:para_todas_as_ma_es_mortex_shadd,1,d:37729,d:rap_hip_hop,d:0
245,h:debora_ft_azteka_lucone_no_refra_o_sentimento_amo_r,1,d:38025,d:outro,d:1
245,h:a_putto_barra_aka_soldier_meus_br0sa,1,d:43581,d:rap_hip_hop,d:1
245,h:destino_traa_ado_canuca,1,d:37063,d:rap_hip_hop,d:1
245,h:dom_k_jakeline_palavras_raras,1,d:37315,d:rap_hip_hop,d:1
245,h:adeus_jumper_ft_inato,1,d:42116,d:rap_hip_hop,d:0
245,h:vampiros,1,d:34755,d:rap_hip_hop,d:1
245,h:tropa_jp_kombate,1,d:38041,d:rap_hip_hop,d:0
245,h:isolado_ft_toppo_pooh_nao_ha_solua_ao,1,d:36872,d:rap_hip_hop,d:1
245,h:as_portas_do_inferno,1,d:38041,d:rap_hip_hop,d:1
245,h:fds_drc_im_ready_for_love,1,d:42928,d:outro,d:1
245,h:bgd_bagdad,1,d:39449,d:rap_hip_hop,d:1
245,h:mctropas_o_peso_da_culpa_r_i_p_filha,1,d:37223,d:rap_hip_hop,d:0
245,h:mc_babi_quero_te,1,d:33887,d:rap_hip_hop,d:0
245,h:atmosfera_hot_caligula_m_ixtape_hora_de_ponta,1,d:39164,d:rap_hip_hop,d:1
245,h:dj_rayl_radar_de_skill,1,d:38382,d:rap_hip_hop,d:1
245,h:splinter_kamy_30_de_fevereiro_prod_raze,1,d:38280,d:rap_hip_hop,d:1
245,h:cenas_da_vida_ft_phpulga,1,d:40346,d:outro,d:1
245,h:mongodef_nao_temos_culpa,1,d:37140,d:rap_hip_hop,d:1
245,h:mc_babi_damo_que_eu_venero,1,d:33887,d:rap_hip_hop,d:0
245,h:rb_feat_jo_yo_apanha_me_se_puderes,1,d:7106,d:null,d:0
245,h:tunning_its_not_a_crime,1,d:35411,d:electronica_dance,d:1
245,h:a_simples_mortex_amostra_do_album_b_c_r_prod_patron_a_versa_o_incompleta_a,1,d:37729,d:rap_hip_hop,d:0
245,h:dih_subraxblo_ck_ms_o_rap_a_me_eskea_e_productionz_dihkaparikazi,1,d:43921,d:rap_hip_hop,d:1
245,h:mix_house_ma_babete_2008_djlinduxo,1,d:39585,d:industrial,d:1
245,h:md_diz,1,d:36237,d:rap_hip_hop,d:0
245,h:clic_family_feat_thirtennball,1,d:36642,d:rap_hip_hop,d:1
245,h:guitarra_1,1,d:37618,d:outro,d:1
245,h:kuza_bruto_2008_dj_cratera_dj_drix,1,d:40059,d:outro,d:1
245,h:foste_uma_mulher_de_coragem_pikya,1,d:40849,d:rap_hip_hop,d:0
245,h:mutaa_a_o_v2,1,d:37917,d:rap_hip_hop,d:0
245,h:guitarra_3,1,d:37618,d:outro,d:1
245,h:desculpa_foi_um_erro_2008,1,d:39243,d:r_b,d:1
245,h:nao_quero_perder_te_amor_feat_dysonn,1,d:36872,d:rap_hip_hop,d:1
245,h:eu_quero_te_ter_aqui,1,d:40299,d:outro,d:0
245,h:feat_chullage,1,d:39984,d:rap_hip_hop,d:0
245,h:people_dance_this_music_2008_dj_drix,1,d:40059,d:outro,d:1
245,h:sa_eu_e_tu,1,d:39484,d:r_b,d:0
245,h:apaguei_te_a_a_a_a,1,d:43606,d:rap_hip_hop,d:0
245,h:prisao_domiciliaria,1,d:38444,d:rap_hip_hop,d:0
245,h:mafia_crew_safoda_toda_a_bofia_remix_estrilho,1,d:36406,d:rap_hip_hop,d:1
245,h:a_vossa_hista_ria_mk,1,d:37618,d:outro,d:0
245,h:aquele_momento_1,1,d:41682,d:r_b,d:0
245,h:sentimento_ft_spm,1,d:40346,d:outro,d:1
245,h:money_vai_e_vem,1,d:40294,d:rap_hip_hop,d:1
245,h:existence_bass_of_drums,1,d:39255,d:electronica_dance,d:1
245,h:mafia_crew_drunk_style,1,d:36406,d:rap_hip_hop,d:1
245,h:rayl_paulo_ref_ra_o_simplesm_ente_amor,1,d:36255,d:rap_hip_hop,d:0
245,h:shakal_eu_gosto_de_ti_matxu,1,d:37836,d:rap_hip_hop,d:0
245,h:guerra_de_vida,1,d:39803,d:rap_hip_hop,d:0
245,h:puto_da_street_ft_rjr_na_a_rea,1,d:39970,d:rap_hip_hop,d:1
245,h:mrk_ft_rookie_quero_te_para_sempre_regravado_2008,1,d:41145,d:outro,d:1
245,h:tudo_qomea_ou_no_msn_mc_saraiva_2008,1,d:43050,d:r_b,d:0
245,h:introspectiva_pt1,1,d:36974,d:rap_hip_hop,d:1
245,h:relatos_do_nosso_mundo,1,d:41984,d:rap_hip_hop,d:1
245,h:foi_com_um_olhar,1,d:40811,d:rap_hip_hop,d:0
245,h:princesa_do_meu_coraa_ao,1,d:43923,d:rap_hip_hop,d:1
245,h:na_o_posso_ficar_calado,1,d:33754,d:rap_hip_hop,d:1
245,h:mental_mente,1,d:40408,d:rap_hip_hop,d:1
245,h:puto_mangas_props_pa_jorge_peixinho,1,d:38468,d:rap_hip_hop,d:1
245,h:real_mc_as_vezes,1,d:38259,d:outro,d:1
245,h:mafia_crew_drama,1,d:36406,d:rap_hip_hop,d:0
245,h:mafiacrew_ameaa_a_de_um_drunk_mp3,1,d:38041,d:rap_hip_hop,d:0
245,h:dj_pak_feat_nelly_furtado_all_good_things_remix_tribal,1,d:38038,d:electronica_dance,d:1
245,h:gordo_diss,1,d:36872,d:rap_hip_hop,d:1
245,h:royal_ma_fia_olha_pa_rua,1,d:38562,d:rap_hip_hop,d:1
245,h:dj_afs_to_dance,1,d:40158,d:outro,d:0
245,h:s_p_g_porque_racismo,1,d:44323,d:rap_hip_hop,d:1
245,h:turra_fuck_patakeiros_p_n,1,d:38041,d:rap_hip_hop,d:1
245,h:p_unit_puto_iv_o_kjr_puto_dih_me_da_p_unit_productions,1,d:36792,d:rap_hip_hop,d:1
245,h:masturbao_mental,1,d:39984,d:rap_hip_hop,d:0
245,h:dj_xunxe_motha_fucka_remix,1,d:42939,d:electronica_dance,d:1
245,h:eu_ja,1,d:39018,d:rap_hip_hop,d:0
245,h:unidade_versa_til_klave_olimpz_mais_um_desabafo,1,d:39472,d:rap_hip_hop,d:1
245,h:historia_triste,1,d:37787,d:rap_hip_hop,d:0
245,h:dotado_de_vida,1,d:37789,d:rap_hip_hop,d:0
245,h:politica_interesse,1,d:37839,d:rap_hip_hop,d:1
245,h:traia_a_o_v2,1,d:37917,d:rap_hip_hop,d:0
245,h:jogada_de_mestre_2008_dj_cratera_dj_drix,1,d:40059,d:outro,d:1
245,h:assembleia_de_vendedores,1,d:37917,d:rap_hip_hop,d:0
245,h:dj_saraiva_esta_e_para_ti_pai,1,d:43050,d:r_b,d:0
245,h:dj_seymour_feat_dj_marfox_dj_nervoso_feitia_o_notorno,1,d:42940,d:electronica_dance,d:1
245,h:broadg_gnz_internacional,1,d:41587,d:rap_hip_hop,d:1
245,h:mais_amor,1,d:39670,d:rap_hip_hop,d:0
245,h:quero_te,1,d:42116,d:rap_hip_hop,d:1
245,h:johnny_blaze_aleca_old_school_na_praxa_portugal,1,d:43527,d:rap_hip_hop,d:0
245,h:sonhos_ft_k_b_shadow,1,d:40465,d:rap_hip_hop,d:1
245,h:nao_ha_wack_k_nos_pare,1,d:39543,d:rap_hip_hop,d:0
245,h:eras_a_minha_ft_ntk,1,d:40811,d:rap_hip_hop,d:0
245,h:poesia_da_rua,1,d:39639,d:rap_hip_hop,d:0
245,h:anti_ba_fias,1,d:41587,d:rap_hip_hop,d:1
245,h:lia_a_o_de_vida_v2,1,d:37917,d:rap_hip_hop,d:0
245,h:street_life_3,1,d:37140,d:rap_hip_hop,d:1
245,h:puto_da_street_amo_te,1,d:39970,d:rap_hip_hop,d:1
245,h:sakesar_ft_tds_verdadeiros_amigos,1,d:39921,d:rap_hip_hop,d:1
245,h:mario_winnans_vs_deep_swing_i_dont_wanna_take_you_there,1,d:39105,d:electronica_dance,d:1
245,h:sentimentos_a_descrever,1,d:40465,d:rap_hip_hop,d:1
245,h:mulher_ideal_1,1,d:39164,d:rap_hip_hop,d:1
245,h:espera_por_mim_ft_mind,1,d:41935,d:rap_hip_hop,d:0
245,h:mafia_crew_bandidagem_do_park,1,d:38041,d:rap_hip_hop,d:0
245,h:um_dia_de_cada_vez_ft_mind,1,d:39243,d:r_b,d:1
245,h:bloco111_a_dor_doi,1,d:43645,d:rap_hip_hop,d:1
245,h:jp_onde_estas_tu,1,d:38736,d:r_b,d:1
245,h:bobs_tropaz_di_shit,1,d:36406,d:rap_hip_hop,d:1
245,h:fora_a_de_vontade,1,d:36642,d:rap_hip_hop,d:1
245,h:massama_parte_2,1,d:41935,d:rap_hip_hop,d:0
245,h:m_f_na_street,1,d:44501,d:rap_hip_hop,d:0
245,h:50_cente_o_bit,1,d:42939,d:electronica_dance,d:1
245,h:mc_flavinho_amo_te_regravado,1,d:44386,d:r_b,d:1
245,h:da_lhe_sa_mo_alex_2008_dj_silva_dj_drix,1,d:40059,d:outro,d:1
245,h:a_s_sa_tu_2009,1,d:40811,d:rap_hip_hop,d:1
245,h:double_r_boyz_ready_or_not,1,d:37322,d:electronica_dance,d:1
245,h:keep_on,1,d:43143,d:rap_hip_hop,d:1
245,h:amizade_na_o_se_vende,1,d:40811,d:rap_hip_hop,d:0
245,h:ma_diva,1,d:36605,d:rap_hip_hop,d:1
245,h:susto_real,1,d:38443,d:rap_hip_hop,d:0
245,h:mc_shark_feat_mc_saraiva,1,d:42939,d:electronica_dance,d:1
245,h:movimentoperfe_it0_ft_lancelo_t_reflexoes,1,d:33754,d:rap_hip_hop,d:1
245,h:apesar_de_tudo_eu_amo_te_ft_hugoge_tdg_2008,1,d:41145,d:outro,d:1
245,h:inato_ft_jumper_na_o_interessa,1,d:42116,d:rap_hip_hop,d:1
245,h:molotov_ft_mangas,1,d:43978,d:rap_hip_hop,d:0
245,h:bloco111_bons_momentos_km_pika_dos_rapadura,1,d:43645,d:rap_hip_hop,d:1
245,h:a_traia_a_o_ft_rjr_mc_amaro_free,1,d:40346,d:outro,d:1
245,h:roleta_russa,1,d:39984,d:rap_hip_hop,d:0
245,h:puto_mangas_intro_po_album,1,d:38468,d:rap_hip_hop,d:1
245,h:dj_shark_msn_vs_lagrimas_na_cara_kizomba_mix_ft_danito,1,d:39426,d:electronica_dance,d:1
245,h:my_little_guide_star_ft_ntk,1,d:40811,d:rap_hip_hop,d:1
